,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
31,31,34.0,0.5531984567642212,"[(1, 0.108922854), (6, 0.07950315), (18, 0.051813837), (27, 0.04524118), (33, 0.067922555), (34, 0.55319846), (35, 0.084700815)]"
32,32,6.0,0.39176657795906067,"[(6, 0.39176658), (14, 0.18375677), (21, 0.06261694), (26, 0.098989986), (36, 0.23627141)]"
33,33,19.0,0.20390866696834564,"[(8, 0.05381006), (11, 0.08805237), (13, 0.08615326), (19, 0.20390867), (20, 0.093832016), (23, 0.07930838), (26, 0.0470165), (28, 0.06542522), (29, 0.077215225), (35, 0.072992995), (36, 0.12633087)]"
34,34,15.0,0.20460474491119385,"[(1, 0.14826272), (4, 0.13063803), (10, 0.17022967), (15, 0.20460474), (34, 0.15625674), (35, 0.16973643)]"
35,35,9.0,0.35543549060821533,"[(9, 0.3554355), (11, 0.047461048), (14, 0.119228795), (15, 0.09799361), (16, 0.023789741), (27, 0.09771154), (34, 0.14210176), (35, 0.09575043)]"
36,36,35.0,0.6768311262130737,"[(6, 0.16950947), (17, 0.1206083), (35, 0.6768311)]"
37,37,1.0,0.30293136835098267,"[(1, 0.30293137), (2, 0.19925399), (5, 0.08346187), (14, 0.10066408), (18, 0.238456), (22, 0.055455185)]"
38,38,34.0,0.27728405594825745,"[(1, 0.057439987), (4, 0.09992183), (13, 0.22169672), (17, 0.05884765), (24, 0.036750082), (26, 0.06241436), (30, 0.045352444), (33, 0.08267895), (34, 0.27728406), (37, 0.048963085)]"
39,39,4.0,0.5444345474243164,"[(4, 0.54443455), (8, 0.10745556), (22, 0.13077316), (37, 0.17442662)]"
40,40,18.0,0.7933104634284973,"[(5, 0.14627853), (18, 0.79331046), (39, 0.036047135)]"
41,41,33.0,0.33767440915107727,"[(2, 0.3076851), (7, 0.09914009), (11, 0.056045026), (17, 0.058415312), (33, 0.3376744), (35, 0.055137902), (36, 0.035053343), (39, 0.035131905)]"
42,42,30.0,0.46414315700531006,"[(16, 0.045084387), (26, 0.1745564), (30, 0.46414316), (32, 0.15316908), (35, 0.07575783), (38, 0.070255384)]"
43,43,33.0,0.6733300685882568,"[(1, 0.1392401), (4, 0.09725534), (8, 0.04730623), (33, 0.67333007)]"
44,44,23.0,0.7324556112289429,"[(2, 0.036715493), (4, 0.012207042), (17, 0.019269334), (23, 0.7324556), (29, 0.037863236), (34, 0.090787426), (39, 0.060119167)]"
45,45,33.0,0.3525034189224243,"[(1, 0.07648224), (2, 0.13160722), (9, 0.2071942), (23, 0.16087139), (26, 0.04476296), (33, 0.35250342)]"
46,46,17.0,0.5775314569473267,"[(2, 0.05657441), (3, 0.055947743), (5, 0.019764999), (11, 0.25500754), (17, 0.57753146), (26, 0.019122882)]"
47,47,5.0,0.5251923203468323,"[(3, 0.11040669), (5, 0.5251923), (35, 0.29306346)]"
48,48,4.0,0.8592317700386047,"[(4, 0.85923177), (14, 0.022056554), (20, 0.024536377), (26, 0.07718533)]"
49,49,10.0,0.41920581459999084,"[(3, 0.13828343), (4, 0.051345065), (10, 0.4192058), (17, 0.14281592), (25, 0.03644232), (28, 0.14207156), (38, 0.04033549)]"
50,50,26.0,0.3111070990562439,"[(6, 0.26068857), (12, 0.13868128), (26, 0.3111071), (37, 0.26033115)]"
51,51,20.0,0.25335201621055603,"[(9, 0.09794361), (13, 0.19342399), (14, 0.07570616), (20, 0.25335202), (26, 0.08600918), (27, 0.080575265), (33, 0.057869524), (34, 0.06283004), (39, 0.0706121)]"
52,52,27.0,0.45406362414360046,"[(1, 0.09130002), (2, 0.13973041), (6, 0.20287544), (8, 0.026433395), (17, 0.06625094), (27, 0.4540636)]"
53,53,22.0,0.5905190110206604,"[(5, 0.050659012), (9, 0.08898742), (22, 0.590519), (35, 0.1437522), (37, 0.091034986)]"
54,54,18.0,0.20062601566314697,"[(1, 0.028319785), (2, 0.070935965), (3, 0.039043836), (5, 0.03947735), (6, 0.047283053), (10, 0.11473536), (12, 0.028533598), (16, 0.043162573), (18, 0.20062602), (19, 0.025578933), (25, 0.099136606), (33, 0.07555045), (36, 0.17688057)]"
55,55,37.0,0.6397488713264465,"[(3, 0.028909983), (8, 0.06965649), (20, 0.07623209), (23, 0.12155925), (37, 0.6397489), (38, 0.044105615)]"
56,56,10.0,0.3715227544307709,"[(1, 0.1004567), (2, 0.13042486), (5, 0.083230354), (6, 0.18779486), (10, 0.37152275), (20, 0.040236447), (30, 0.029272005), (39, 0.036504794)]"
57,57,17.0,0.8161521553993225,"[(2, 0.13040489), (15, 0.031911496), (17, 0.81615216)]"
58,58,8.0,0.37328746914863586,"[(1, 0.2505698), (8, 0.37328747), (20, 0.22970134), (37, 0.11308111)]"
59,59,1.0,0.5096653699874878,"[(1, 0.50966537), (2, 0.0936735), (9, 0.09047002), (12, 0.15136714), (28, 0.1344628)]"
60,60,2.0,0.5158883929252625,"[(2, 0.5158884), (4, 0.06701803), (11, 0.05605953), (15, 0.04631828), (27, 0.09843032), (35, 0.1793021)]"
61,61,35.0,0.45197930932044983,"[(3, 0.10751421), (8, 0.23399508), (9, 0.058661368), (18, 0.06840287), (19, 0.06233144), (35, 0.4519793)]"
62,62,30.0,0.6716015934944153,"[(2, 0.11869301), (23, 0.16240546), (30, 0.6716016), (36, 0.031218633)]"
63,63,18.0,0.1843303143978119,"[(5, 0.079199865), (8, 0.10978804), (17, 0.09719744), (18, 0.18433031), (19, 0.103985175), (28, 0.035980906), (29, 0.0597529), (30, 0.17655547), (36, 0.14272022)]"
64,64,6.0,0.41329050064086914,"[(1, 0.048879143), (2, 0.07387563), (6, 0.4132905), (9, 0.15775919), (10, 0.09412263), (21, 0.033161428), (25, 0.1350554), (39, 0.029560244)]"
65,65,33.0,0.5457355380058289,"[(4, 0.1610334), (25, 0.14225988), (33, 0.54573554), (37, 0.086673096)]"
66,66,32.0,0.6645154356956482,"[(6, 0.04893386), (15, 0.025084281), (21, 0.11425556), (29, 0.12932976), (32, 0.66451544)]"
67,67,10.0,0.5077764987945557,"[(6, 0.12429228), (10, 0.5077765), (17, 0.14747941), (36, 0.14535563), (39, 0.049331233)]"
68,68,33.0,0.331291139125824,"[(15, 0.06148922), (16, 0.18517658), (19, 0.16178453), (27, 0.08800894), (33, 0.33129114), (34, 0.15557039)]"
69,69,24.0,0.4566836655139923,"[(15, 0.09617331), (18, 0.08993946), (24, 0.45668367), (28, 0.21165368), (36, 0.12517369)]"
70,70,18.0,0.28290486335754395,"[(0, 0.08297183), (4, 0.03705931), (11, 0.08675007), (13, 0.08310376), (18, 0.28290486), (21, 0.12357575), (25, 0.052416805), (29, 0.20475477), (36, 0.032840855)]"
71,71,37.0,0.39420339465141296,"[(2, 0.06717225), (7, 0.15963274), (13, 0.05247387), (20, 0.28987527), (31, 0.02089844), (37, 0.3942034)]"
72,72,23.0,0.5580857396125793,"[(23, 0.55808574), (31, 0.048346676), (34, 0.26881012), (38, 0.09007961)]"
73,73,23.0,0.7992821931838989,"[(23, 0.7992822), (26, 0.081464976), (32, 0.07519466)]"
74,74,23.0,0.456182062625885,"[(6, 0.19464643), (8, 0.0912277), (9, 0.07205545), (23, 0.45618206), (35, 0.030607238), (36, 0.1382674)]"
75,75,11.0,0.7597113251686096,"[(3, 0.0587107), (5, 0.023022847), (7, 0.032574005), (11, 0.7597113), (26, 0.10846805)]"
76,76,6.0,0.5880054831504822,"[(6, 0.5880055), (15, 0.1644329), (23, 0.08298634), (25, 0.036301892), (27, 0.05558904), (29, 0.050871346)]"
77,77,15.0,0.5212327837944031,"[(1, 0.023720881), (2, 0.11478244), (8, 0.23254195), (10, 0.05115714), (15, 0.5212328), (28, 0.042833295)]"
78,78,6.0,0.23165276646614075,"[(2, 0.1429762), (6, 0.23165275), (13, 0.16605975), (18, 0.08392617), (26, 0.21921234), (31, 0.12779939)]"
79,79,37.0,0.57108074426651,"[(7, 0.07709619), (17, 0.17053139), (37, 0.57108074), (39, 0.15876673)]"
80,80,21.0,0.5040762424468994,"[(3, 0.095674254), (4, 0.18928067), (8, 0.13248652), (21, 0.50407624), (26, 0.04198431)]"
81,81,18.0,0.8107041120529175,"[(2, 0.06282682), (18, 0.8107041), (22, 0.08702466), (33, 0.023648351)]"
82,82,11.0,0.4129668176174164,"[(11, 0.41296682), (14, 0.18415174), (20, 0.12710325), (29, 0.08040697), (33, 0.17171271)]"
83,83,12.0,0.23833906650543213,"[(0, 0.041456282), (3, 0.077348776), (5, 0.08789434), (9, 0.16138111), (12, 0.23833907), (19, 0.025917452), (32, 0.111369476), (33, 0.108810835), (35, 0.13197042)]"
84,84,39.0,0.8293716907501221,"[(0, 0.061606273), (17, 0.05190898), (21, 0.038732007), (39, 0.8293717)]"
85,85,17.0,0.3397453725337982,"[(6, 0.1476686), (8, 0.106292814), (9, 0.058618486), (10, 0.11195431), (17, 0.33974537), (30, 0.20021884)]"
86,86,6.0,0.6613355875015259,"[(6, 0.6613356), (16, 0.03522067), (24, 0.1260901), (33, 0.14826277)]"
87,87,0.0,0.5022704005241394,"[(0, 0.5022704), (8, 0.029198911), (16, 0.035988852), (31, 0.04494103), (32, 0.30967754), (39, 0.054928828)]"
88,88,2.0,0.27881109714508057,"[(1, 0.05798559), (2, 0.2788111), (6, 0.062740915), (13, 0.26729795), (26, 0.045089416), (38, 0.2710534)]"
89,89,16.0,0.5196109414100647,"[(10, 0.14268671), (16, 0.51961094), (18, 0.1539954), (30, 0.13631888)]"
90,90,38.0,0.3389226794242859,"[(0, 0.09681324), (26, 0.07461904), (32, 0.18422724), (37, 0.22981009), (38, 0.33892268), (39, 0.0571166)]"
91,91,15.0,0.47542235255241394,"[(4, 0.055313066), (13, 0.048557363), (15, 0.47542238), (19, 0.06310538), (22, 0.03173178), (23, 0.059622884), (24, 0.08171801), (25, 0.16287436)]"
92,92,23.0,0.339816689491272,"[(11, 0.06372847), (16, 0.07158655), (17, 0.025673052), (23, 0.3398167), (24, 0.12422226), (28, 0.02379085), (32, 0.04772028), (36, 0.22496758), (37, 0.060004883)]"
93,93,33.0,0.531075656414032,"[(10, 0.06278013), (11, 0.15023747), (15, 0.10497082), (17, 0.12174941), (33, 0.53107566)]"
94,94,25.0,0.3294755220413208,"[(10, 0.118671015), (11, 0.23287019), (15, 0.09163085), (23, 0.12781884), (25, 0.32947552), (39, 0.05699174)]"
95,95,39.0,0.3981422781944275,"[(1, 0.042858616), (3, 0.045343604), (10, 0.21501243), (35, 0.22381173), (37, 0.053569812), (39, 0.39814228)]"
96,96,7.0,0.2400246262550354,"[(1, 0.20630929), (2, 0.032631982), (7, 0.24002463), (14, 0.21873629), (24, 0.18490161), (37, 0.09847768)]"
97,97,30.0,0.3563242554664612,"[(5, 0.04339844), (6, 0.25844717), (30, 0.35632426), (32, 0.1303191), (34, 0.029620396), (35, 0.11318609), (37, 0.049037814)]"
98,98,15.0,0.48605599999427795,"[(6, 0.09312159), (15, 0.486056), (22, 0.02913659), (24, 0.19250093), (27, 0.16593705), (39, 0.016226264)]"
99,99,24.0,0.3604258894920349,"[(9, 0.119951926), (21, 0.20102245), (23, 0.081423655), (24, 0.3604259), (28, 0.073295735), (35, 0.05441291), (36, 0.08445059)]"
100,100,20.0,0.47382834553718567,"[(4, 0.30219913), (5, 0.053825945), (6, 0.1272764), (20, 0.47382835)]"
101,101,23.0,0.6405625343322754,"[(1, 0.118601754), (6, 0.012325647), (23, 0.64056253), (24, 0.2034826)]"
102,102,33.0,0.1978185623884201,"[(2, 0.16499683), (6, 0.113122895), (11, 0.088313825), (19, 0.077194385), (20, 0.12250927), (21, 0.06804541), (26, 0.08854399), (29, 0.059035413), (33, 0.19781856)]"
103,103,11.0,0.403607577085495,"[(1, 0.057334803), (2, 0.03735967), (11, 0.40360758), (17, 0.12965079), (21, 0.10167498), (22, 0.11845156), (26, 0.12132619)]"
104,104,23.0,0.20387235283851624,"[(3, 0.124906756), (4, 0.103312954), (21, 0.16536832), (23, 0.20387235), (33, 0.10496817), (34, 0.17787705), (36, 0.09849572)]"
105,105,8.0,0.7825067043304443,"[(5, 0.05340231), (8, 0.7825067), (13, 0.12385157)]"
106,106,28.0,0.4650152325630188,"[(9, 0.101715036), (24, 0.15588388), (28, 0.46501523), (29, 0.16937673), (39, 0.07559184)]"
107,107,12.0,0.31848591566085815,"[(0, 0.03643283), (2, 0.09886122), (9, 0.13116719), (11, 0.104545824), (12, 0.31848592), (22, 0.14857967), (36, 0.14604662)]"
108,108,8.0,0.20514988899230957,"[(0, 0.06796063), (2, 0.15777287), (3, 0.07984439), (6, 0.12983912), (8, 0.20514989), (11, 0.061071813), (15, 0.037930064), (25, 0.12575987), (38, 0.117803656)]"
109,109,18.0,0.20383724570274353,"[(3, 0.03328974), (8, 0.1215518), (10, 0.022675242), (12, 0.1535895), (18, 0.20383725), (21, 0.07181395), (25, 0.055769186), (28, 0.06103097), (31, 0.15712687), (36, 0.094275095), (38, 0.013294719)]"
110,110,33.0,0.5737984776496887,"[(0, 0.031260166), (5, 0.029846298), (6, 0.09404772), (17, 0.09293773), (33, 0.5737985), (36, 0.121609256), (37, 0.033577044)]"
111,111,36.0,0.24501171708106995,"[(1, 0.03554016), (2, 0.13182878), (6, 0.09650498), (8, 0.11176376), (9, 0.17002481), (10, 0.08715948), (17, 0.037937276), (31, 0.06660892), (36, 0.24501172)]"
112,112,13.0,0.3929411768913269,"[(13, 0.39294118), (17, 0.35352603), (29, 0.090245076), (33, 0.13112694)]"
113,113,1.0,0.36785227060317993,"[(1, 0.36785227), (11, 0.16465627), (26, 0.08157188), (36, 0.24259797), (37, 0.11753534)]"
114,114,35.0,0.5572695136070251,"[(8, 0.057880435), (21, 0.18439515), (33, 0.18309657), (35, 0.5572695)]"
115,115,6.0,0.502737820148468,"[(0, 0.03415458), (2, 0.17903507), (4, 0.10497915), (6, 0.5027378), (17, 0.107244596), (22, 0.02024087), (38, 0.032347333)]"
116,116,6.0,0.29409560561180115,"[(6, 0.2940956), (7, 0.13094562), (10, 0.12327099), (13, 0.23036614), (35, 0.09772941), (36, 0.10380389)]"
117,117,24.0,0.5247213840484619,"[(9, 0.1311643), (16, 0.30847308), (24, 0.5247214)]"
118,118,2.0,0.33925291895866394,"[(2, 0.33925292), (12, 0.14883573), (15, 0.15602079), (24, 0.09129717), (34, 0.16200808), (39, 0.07895134)]"
119,119,19.0,0.7203391194343567,"[(7, 0.07225632), (19, 0.7203391), (22, 0.15863879)]"
120,120,36.0,0.2524223029613495,"[(11, 0.04647632), (12, 0.22324292), (16, 0.07228076), (17, 0.107069455), (33, 0.05222554), (34, 0.12700489), (35, 0.110365495), (36, 0.2524223)]"
121,121,2.0,0.524296224117279,"[(2, 0.5242962), (4, 0.10933255), (12, 0.10656283), (15, 0.03984411), (17, 0.03653831), (27, 0.04939966), (36, 0.12651658)]"
122,122,33.0,0.21591565012931824,"[(1, 0.12737703), (7, 0.14022046), (9, 0.19551173), (30, 0.102245025), (33, 0.21591564), (34, 0.07097689), (38, 0.12654734)]"
123,123,19.0,0.3858048915863037,"[(0, 0.07532504), (3, 0.07689411), (6, 0.04464397), (18, 0.14501019), (19, 0.3858049), (34, 0.08938745), (35, 0.083909504), (39, 0.07612454)]"
124,124,34.0,0.7268373370170593,"[(16, 0.02961123), (21, 0.029862659), (26, 0.037600305), (27, 0.09015246), (33, 0.07474252), (34, 0.72683734)]"
125,125,5.0,0.4803719222545624,"[(5, 0.48037192), (6, 0.056113336), (10, 0.07425916), (19, 0.33276328), (37, 0.02729406)]"
126,126,10.0,0.31419962644577026,"[(1, 0.0780661), (10, 0.31419963), (13, 0.115659684), (18, 0.12006024), (23, 0.23970504), (30, 0.09684325)]"
127,127,15.0,0.7270509004592896,"[(13, 0.034262553), (15, 0.7270509), (26, 0.06801156), (29, 0.09171007), (33, 0.028645653), (38, 0.026012832)]"
128,128,23.0,0.3367508053779602,"[(13, 0.23098396), (21, 0.24053429), (23, 0.3367508), (36, 0.15572305)]"
129,129,8.0,0.5962128043174744,"[(4, 0.050182585), (6, 0.048455916), (8, 0.5962128), (18, 0.03322079), (28, 0.17679223), (34, 0.073843665)]"
130,130,17.0,0.38926923274993896,"[(5, 0.059135493), (8, 0.032602582), (15, 0.06498665), (17, 0.38926923), (22, 0.021011466), (28, 0.25539815), (34, 0.15585656)]"
131,131,14.0,0.4892508089542389,"[(0, 0.053004276), (14, 0.4892508), (19, 0.097421), (27, 0.08299856), (29, 0.023173762), (34, 0.23176345)]"
132,132,35.0,0.5919422507286072,"[(10, 0.18641545), (12, 0.03325132), (15, 0.13734289), (24, 0.030672466), (35, 0.59194225)]"
133,133,15.0,0.3046032190322876,"[(6, 0.19663976), (8, 0.042273447), (10, 0.08000975), (15, 0.30460322), (22, 0.03703756), (29, 0.1753573), (34, 0.04314412), (37, 0.08889998)]"
134,134,11.0,0.471364289522171,"[(11, 0.4713643), (25, 0.29788125), (30, 0.16440131)]"
135,135,38.0,0.3539747893810272,"[(3, 0.13352425), (18, 0.32585034), (25, 0.15328106), (38, 0.3539748)]"
136,136,33.0,0.1559724658727646,"[(3, 0.11141567), (9, 0.14984587), (10, 0.041559003), (11, 0.09578883), (12, 0.051865395), (16, 0.051120963), (27, 0.1103905), (33, 0.15597247), (35, 0.13545546), (37, 0.07682029)]"
137,137,7.0,0.33238813281059265,"[(1, 0.22645235), (2, 0.19380446), (7, 0.33238813), (8, 0.050385136), (19, 0.046525802), (20, 0.039800048), (30, 0.07646762), (37, 0.025076801)]"
138,138,6.0,0.35907530784606934,"[(0, 0.018226916), (1, 0.16152668), (6, 0.3590753), (7, 0.013537448), (11, 0.023661945), (12, 0.03831036), (20, 0.1119128), (24, 0.014492784), (30, 0.070183344), (32, 0.04324024), (35, 0.13354932)]"
139,139,27.0,0.18997180461883545,"[(4, 0.14126077), (10, 0.16606185), (17, 0.11507798), (27, 0.1899718), (31, 0.119303904), (33, 0.11895885), (35, 0.046590745), (36, 0.08943249)]"
140,140,1.0,0.41516998410224915,"[(1, 0.41516998), (13, 0.16547804), (24, 0.15735312), (30, 0.23068416), (34, 0.014151989)]"
141,141,27.0,0.18283067643642426,"[(12, 0.16149965), (16, 0.06603053), (17, 0.12029943), (21, 0.12926495), (27, 0.18283068), (33, 0.03188606), (34, 0.13144039), (35, 0.050588373), (36, 0.06269053), (39, 0.056583542)]"
142,142,36.0,0.3643810749053955,"[(8, 0.09936401), (17, 0.25797355), (25, 0.04032363), (35, 0.17343342), (36, 0.36438107), (39, 0.038747266)]"
143,143,23.0,0.3985903263092041,"[(1, 0.051730566), (10, 0.06926603), (15, 0.015169468), (16, 0.10961096), (23, 0.39859033), (24, 0.19441707), (26, 0.028740138), (35, 0.12590933)]"
144,144,28.0,0.5703719258308411,"[(5, 0.11814589), (9, 0.05952889), (10, 0.01804196), (15, 0.0776636), (16, 0.08057967), (17, 0.061669245), (28, 0.5703719)]"
145,145,39.0,0.47767531871795654,"[(15, 0.11580702), (17, 0.20013179), (21, 0.06739585), (27, 0.054188948), (37, 0.054390017), (39, 0.47767532)]"
146,146,17.0,0.3563579022884369,"[(2, 0.07650293), (7, 0.07516272), (17, 0.3563579), (23, 0.29862696), (37, 0.105434544), (38, 0.055186596)]"
147,147,14.0,0.2697945237159729,"[(10, 0.19025844), (14, 0.26979452), (23, 0.14191635), (25, 0.15838435), (30, 0.14489019), (34, 0.059280783)]"
148,148,16.0,0.4521729648113251,"[(5, 0.14101385), (6, 0.16866863), (14, 0.14925778), (16, 0.45217296), (27, 0.05184837), (28, 0.014039565)]"
149,149,11.0,0.32479631900787354,"[(5, 0.18972336), (11, 0.32479632), (14, 0.2797329), (15, 0.03318812), (38, 0.087053604), (39, 0.058931828)]"
150,150,36.0,0.28606799244880676,"[(1, 0.26113638), (9, 0.06464492), (16, 0.092099845), (20, 0.09806613), (28, 0.04107203), (33, 0.12843229), (36, 0.286068)]"
151,151,15.0,0.38723596930503845,"[(2, 0.14611277), (6, 0.26151258), (7, 0.031053307), (10, 0.054266598), (15, 0.38723597), (38, 0.095488764)]"
152,152,27.0,0.524154007434845,"[(0, 0.046454437), (2, 0.16445541), (5, 0.1310464), (10, 0.052072328), (13, 0.026168311), (24, 0.04417752), (27, 0.524154)]"
153,153,4.0,0.2549595236778259,"[(4, 0.25495952), (11, 0.09968641), (17, 0.16332297), (20, 0.10055253), (23, 0.09098742), (30, 0.14286457), (37, 0.09710445), (38, 0.02764089)]"
154,154,10.0,0.3520154654979706,"[(5, 0.038368084), (6, 0.091048956), (10, 0.35201547), (18, 0.26352975), (23, 0.12509185), (29, 0.057891134), (39, 0.044525485)]"
155,155,36.0,0.22704949975013733,"[(8, 0.041808557), (13, 0.027926598), (14, 0.16637416), (23, 0.06345994), (27, 0.15450972), (30, 0.08357604), (31, 0.052398417), (34, 0.16440506), (36, 0.2270495)]"
156,156,34.0,0.6571534276008606,"[(0, 0.051525813), (26, 0.06982661), (29, 0.07678237), (30, 0.09577206), (34, 0.6571534), (35, 0.025290132)]"
157,157,34.0,0.7004362344741821,"[(14, 0.22030865), (34, 0.70043623)]"
158,158,24.0,0.466485857963562,"[(0, 0.08759803), (2, 0.045475684), (4, 0.04843382), (8, 0.15599273), (24, 0.46648586), (34, 0.0814845), (36, 0.09486615)]"
159,159,34.0,0.39460092782974243,"[(8, 0.21678783), (19, 0.02538917), (24, 0.1719098), (33, 0.072173655), (34, 0.39460093), (38, 0.10138868)]"
160,160,34.0,0.48458629846572876,"[(28, 0.1849936), (31, 0.2129636), (34, 0.4845863), (35, 0.043092083), (36, 0.05244751)]"
161,161,25.0,0.9762139320373535,"[(25, 0.97621393)]"
162,162,13.0,0.7877136468887329,"[(13, 0.78771365), (20, 0.037975688), (23, 0.020405656), (33, 0.10347391), (38, 0.034611564)]"
163,163,34.0,0.47689810395240784,"[(5, 0.04030563), (10, 0.14312378), (13, 0.05419303), (14, 0.06444653), (18, 0.06397165), (22, 0.04128131), (24, 0.10285637), (34, 0.4768981)]"
164,164,28.0,0.36852285265922546,"[(2, 0.07451999), (4, 0.07277462), (7, 0.06734184), (11, 0.044830676), (18, 0.044968743), (28, 0.36852285), (33, 0.30738372)]"
