,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
61,61,21.0,0.5651530027389526,"[(3, 0.22967355), (21, 0.565153), (33, 0.0640485), (35, 0.05994603), (39, 0.063378446)]"
62,62,14.0,0.7026668787002563,"[(6, 0.053206306), (14, 0.7026669), (18, 0.028741693), (30, 0.014539813), (34, 0.18496278)]"
63,63,9.0,0.3997328281402588,"[(5, 0.05997591), (8, 0.040523183), (9, 0.39973283), (17, 0.058278617), (24, 0.14191212), (33, 0.090344265), (37, 0.021825792), (40, 0.04660219), (41, 0.12997176)]"
64,64,8.0,0.2610069215297699,"[(8, 0.26100692), (9, 0.039345108), (14, 0.068483), (23, 0.12127281), (31, 0.031716116), (32, 0.06367934), (39, 0.20757172), (41, 0.19222505)]"
65,65,42.0,0.40443506836891174,"[(15, 0.14844027), (19, 0.38043985), (42, 0.40443507)]"
66,66,32.0,0.4858085811138153,"[(0, 0.07849336), (15, 0.037250075), (29, 0.09528666), (31, 0.15231946), (32, 0.4858086), (39, 0.025064455), (41, 0.08758446), (44, 0.021398803)]"
67,67,1.0,0.42361465096473694,"[(1, 0.42361465), (6, 0.102825254), (23, 0.087734), (29, 0.19307426), (34, 0.048007604), (36, 0.11923207)]"
68,68,34.0,0.47958093881607056,"[(8, 0.072844386), (18, 0.029712543), (24, 0.077968225), (27, 0.21105154), (31, 0.111831345), (34, 0.47958094)]"
69,69,39.0,0.2800683379173279,"[(18, 0.13933367), (21, 0.12786046), (34, 0.15597366), (36, 0.18622829), (38, 0.051869627), (39, 0.28006834), (44, 0.03900694)]"
70,70,29.0,0.584801197052002,"[(3, 0.022854928), (15, 0.12730059), (24, 0.06690449), (28, 0.041203905), (29, 0.5848012), (35, 0.043879855), (41, 0.03923462), (42, 0.033666827), (44, 0.02609401)]"
71,71,11.0,0.3320488929748535,"[(9, 0.2363876), (11, 0.3320489), (12, 0.01728718), (20, 0.29925364), (37, 0.098556094)]"
72,72,24.0,0.44794589281082153,"[(1, 0.14111863), (15, 0.06583317), (20, 0.09700393), (24, 0.44794586), (33, 0.14903729), (34, 0.06564206)]"
73,73,32.0,0.4432019591331482,"[(7, 0.08092866), (9, 0.07223595), (20, 0.08399151), (22, 0.22185627), (32, 0.44320193), (36, 0.056500386)]"
74,74,6.0,0.7866575121879578,"[(6, 0.7866575), (9, 0.051030904), (34, 0.04656786), (36, 0.06350042), (42, 0.034452662)]"
75,75,11.0,0.7790563702583313,"[(7, 0.10152877), (11, 0.7790564), (12, 0.06443861), (43, 0.03674442)]"
76,76,6.0,0.5902385115623474,"[(2, 0.052686203), (6, 0.5902385), (11, 0.029183904), (15, 0.16038854), (36, 0.14469308)]"
77,77,15.0,0.5185995697975159,"[(3, 0.02471991), (6, 0.15353842), (7, 0.18485352), (15, 0.51859957), (16, 0.038548365), (21, 0.03873552), (39, 0.027333137)]"
78,78,42.0,0.188345804810524,"[(6, 0.14386925), (10, 0.14947383), (15, 0.08982503), (17, 0.071681045), (29, 0.18112387), (42, 0.1883458), (43, 0.14747147)]"
79,79,37.0,0.6892717480659485,"[(31, 0.07247758), (37, 0.68927175), (39, 0.21488936)]"
80,80,24.0,0.28936246037483215,"[(0, 0.0429896), (3, 0.060043316), (14, 0.093617454), (24, 0.28936246), (25, 0.19821942), (26, 0.058169264), (31, 0.04158565), (35, 0.18172191)]"
81,81,18.0,0.6760748624801636,"[(2, 0.17001633), (3, 0.04097124), (18, 0.67607486), (40, 0.09694307)]"
82,82,11.0,0.21778808534145355,"[(8, 0.18879792), (11, 0.21778807), (14, 0.17603384), (22, 0.044666905), (31, 0.16368328), (39, 0.13667394), (44, 0.049523965)]"
83,83,17.0,0.23455247282981873,"[(8, 0.09225964), (9, 0.15035927), (10, 0.021495827), (17, 0.23455247), (18, 0.057379548), (29, 0.10100016), (30, 0.031102864), (32, 0.123484775), (33, 0.1373526), (36, 0.035435326)]"
84,84,41.0,0.9140838384628296,"[(3, 0.0458345), (27, 0.021025913), (41, 0.91408384)]"
85,85,26.0,0.2848817706108093,"[(10, 0.15771072), (13, 0.18745208), (14, 0.14374635), (17, 0.18911016), (26, 0.28488177)]"
86,86,12.0,0.7138775587081909,"[(12, 0.71387756), (24, 0.17324178), (31, 0.08270681)]"
87,87,32.0,0.5652127265930176,"[(3, 0.051911175), (15, 0.16426252), (29, 0.022421312), (30, 0.05757311), (31, 0.08908616), (32, 0.5652127), (43, 0.026693614)]"
88,88,37.0,0.44802647829055786,"[(2, 0.19698732), (13, 0.044162996), (35, 0.028929142), (37, 0.44802645), (38, 0.08391684), (40, 0.14251676), (44, 0.03855656)]"
89,89,16.0,0.46256113052368164,"[(16, 0.46256113), (18, 0.26949322), (26, 0.08246642), (30, 0.05864189), (40, 0.079991534)]"
90,90,0.0,0.7731031775474548,"[(0, 0.7731032), (18, 0.05217825), (20, 0.15442108)]"
91,91,18.0,0.6954922676086426,"[(8, 0.048869554), (15, 0.07626127), (18, 0.69549227), (23, 0.047380008), (24, 0.080623336), (26, 0.027916078)]"
92,92,39.0,0.2685486972332001,"[(1, 0.11182905), (7, 0.06722107), (9, 0.041387368), (18, 0.054386366), (31, 0.09238851), (35, 0.251974), (39, 0.2685487), (40, 0.028376509), (41, 0.06482306)]"
93,93,33.0,0.5883370637893677,"[(1, 0.13588467), (16, 0.052888043), (33, 0.58833706), (34, 0.19250792)]"
94,94,31.0,0.21820111572742462,"[(4, 0.1390904), (9, 0.0679964), (10, 0.16223715), (22, 0.06432257), (26, 0.14185975), (28, 0.16404694), (31, 0.2182011)]"
95,95,23.0,0.3817412257194519,"[(11, 0.06745986), (17, 0.029463794), (20, 0.09663599), (23, 0.38174123), (30, 0.030257225), (33, 0.152776), (36, 0.18326662), (43, 0.037818413)]"
96,96,39.0,0.2267858237028122,"[(6, 0.14819995), (15, 0.036086086), (18, 0.13456349), (24, 0.15747835), (28, 0.044275537), (38, 0.023811528), (39, 0.22678581), (41, 0.17186849), (44, 0.039134637)]"
97,97,27.0,0.33384159207344055,"[(6, 0.13520673), (11, 0.057071347), (15, 0.12852462), (18, 0.02438859), (27, 0.3338416), (29, 0.06564673), (38, 0.042075284), (39, 0.122312255), (41, 0.071867414)]"
98,98,17.0,0.35843899846076965,"[(6, 0.052076504), (14, 0.09156053), (15, 0.23971955), (17, 0.358439), (19, 0.11560359), (33, 0.07148782), (41, 0.054184765)]"
99,99,39.0,0.5503813028335571,"[(9, 0.060664073), (21, 0.20832235), (31, 0.035415433), (39, 0.5503813), (41, 0.04549272), (43, 0.03513727), (44, 0.03897961)]"
100,100,42.0,0.34400680661201477,"[(3, 0.057316788), (11, 0.09176434), (13, 0.08406847), (23, 0.31402618), (27, 0.067534395), (42, 0.3440068)]"
101,101,23.0,0.5786367058753967,"[(3, 0.037296854), (6, 0.17279333), (7, 0.081838205), (9, 0.05736707), (17, 0.04796473), (23, 0.5786367)]"
102,102,13.0,0.28020796179771423,"[(12, 0.05952864), (13, 0.28020796), (30, 0.07966631), (31, 0.22397001), (33, 0.111711845), (38, 0.16323523), (41, 0.059429444)]"
103,103,11.0,0.3786885440349579,"[(7, 0.16808508), (11, 0.37868854), (12, 0.08730727), (16, 0.2927087), (21, 0.04025121)]"
104,104,36.0,0.21046248078346252,"[(14, 0.065472364), (16, 0.09940263), (21, 0.088626064), (24, 0.08616465), (32, 0.09521967), (34, 0.19008033), (36, 0.21046248), (42, 0.14343405)]"
105,105,41.0,0.4156789183616638,"[(21, 0.23041585), (33, 0.08225758), (38, 0.23201565), (41, 0.41567892)]"
106,106,28.0,0.4127250015735626,"[(14, 0.09538775), (24, 0.075454295), (28, 0.412725), (30, 0.38267428)]"
107,107,36.0,0.673959493637085,"[(6, 0.06261151), (19, 0.076813675), (20, 0.024899842), (24, 0.024343427), (36, 0.6739595), (37, 0.06601827), (39, 0.055101488)]"
108,108,44.0,0.5697537660598755,"[(19, 0.07945364), (23, 0.040873025), (26, 0.10123965), (28, 0.06153677), (33, 0.12828612), (44, 0.56975377)]"
109,109,18.0,0.42705872654914856,"[(0, 0.08273142), (6, 0.09411545), (10, 0.095552064), (12, 0.13255405), (14, 0.04635278), (16, 0.019917764), (18, 0.42705873), (25, 0.08841132)]"
110,110,15.0,0.5043480396270752,"[(6, 0.12389386), (11, 0.03299482), (15, 0.50434804), (23, 0.09701031), (27, 0.07202567), (33, 0.14563338)]"
111,111,41.0,0.6543625593185425,"[(1, 0.06917432), (6, 0.09539243), (28, 0.057613853), (38, 0.1032495), (41, 0.65436256)]"
112,112,0.0,0.3870192766189575,"[(0, 0.38701928), (1, 0.08488991), (2, 0.04744145), (21, 0.077164926), (41, 0.334607), (44, 0.03791093)]"
113,113,31.0,0.4932617247104645,"[(7, 0.0549483), (12, 0.059579633), (31, 0.49326172), (36, 0.27965468), (39, 0.08638531)]"
114,114,35.0,0.38569334149360657,"[(5, 0.029106269), (10, 0.110242724), (26, 0.15763313), (29, 0.12699285), (31, 0.062198985), (35, 0.38569334), (38, 0.073202424), (43, 0.03902395)]"
115,115,6.0,0.3013526201248169,"[(0, 0.2539034), (6, 0.30135262), (14, 0.06894487), (20, 0.10499389), (25, 0.06470255), (31, 0.09082988), (41, 0.057015307), (43, 0.03910452)]"
116,116,42.0,0.38187354803085327,"[(7, 0.03335412), (8, 0.14067496), (12, 0.13003148), (38, 0.26652822), (42, 0.38187355), (43, 0.02737095)]"
117,117,15.0,0.7878443598747253,"[(15, 0.78784436), (23, 0.04551053), (24, 0.049246624), (35, 0.08230495)]"
118,118,34.0,0.5827304124832153,"[(24, 0.16791701), (26, 0.045612164), (34, 0.5827304), (36, 0.037656907), (41, 0.1413232)]"
119,119,19.0,0.7145342826843262,"[(9, 0.06090932), (13, 0.17538857), (19, 0.7145343)]"
120,120,34.0,0.4471416175365448,"[(6, 0.049123332), (16, 0.15079582), (19, 0.056099266), (25, 0.058359034), (34, 0.44714165), (36, 0.040180746), (38, 0.07187159), (41, 0.117280364)]"
121,121,14.0,0.2606322169303894,"[(2, 0.12949927), (3, 0.08391813), (4, 0.07473255), (9, 0.1781219), (14, 0.26063222), (20, 0.055291038), (32, 0.10165812), (39, 0.03435283), (42, 0.074513346)]"
122,122,22.0,0.3319961428642273,"[(1, 0.07546997), (2, 0.067628294), (7, 0.19351979), (16, 0.13132726), (22, 0.33199614), (37, 0.17780128)]"
123,123,19.0,0.19305765628814697,"[(3, 0.12397748), (10, 0.13587049), (19, 0.19305766), (20, 0.03409127), (25, 0.024877999), (33, 0.070596546), (34, 0.16392238), (35, 0.111617), (40, 0.11908898)]"
124,124,34.0,0.7785693407058716,"[(14, 0.01690865), (17, 0.0442588), (21, 0.035590976), (23, 0.034329735), (29, 0.02709853), (34, 0.77856934), (41, 0.05212726)]"
125,125,2.0,0.4624674916267395,"[(2, 0.46246746), (5, 0.11268298), (9, 0.17024826), (16, 0.047667045), (20, 0.042389285), (30, 0.07889348), (35, 0.057477165)]"
126,126,42.0,0.46769869327545166,"[(1, 0.27788422), (15, 0.093703814), (31, 0.122696154), (42, 0.46769866)]"
127,127,3.0,0.26834410429000854,"[(3, 0.2683441), (7, 0.19370677), (10, 0.14798203), (23, 0.10399738), (28, 0.15832996), (41, 0.10284205)]"
128,128,36.0,0.5405099987983704,"[(6, 0.06910451), (13, 0.10080293), (17, 0.059254117), (21, 0.06298972), (29, 0.046395022), (36, 0.54051), (37, 0.08715598)]"
129,129,24.0,0.6265464425086975,"[(5, 0.050480593), (15, 0.13472813), (19, 0.055953875), (24, 0.62654644), (35, 0.053149197), (42, 0.057448607)]"
130,130,39.0,0.44635626673698425,"[(4, 0.19039948), (15, 0.048165314), (20, 0.053234342), (23, 0.089552686), (36, 0.14944907), (39, 0.44635627)]"
131,131,14.0,0.4151894450187683,"[(1, 0.22286947), (3, 0.06561549), (14, 0.41518945), (18, 0.05791973), (24, 0.16364348), (35, 0.051929872)]"
132,132,10.0,0.5652773380279541,"[(10, 0.56527734), (13, 0.029476108), (15, 0.062052175), (16, 0.114579014), (23, 0.108602874), (35, 0.09982614)]"
133,133,6.0,0.4342939257621765,"[(1, 0.10072394), (6, 0.43429393), (14, 0.14116454), (23, 0.18485436), (26, 0.04048825), (33, 0.06377454)]"
134,134,6.0,0.33886459469795227,"[(6, 0.3388646), (14, 0.2590758), (42, 0.3351868)]"
135,135,24.0,0.28081199526786804,"[(11, 0.060693707), (16, 0.11495534), (17, 0.08189134), (24, 0.280812), (29, 0.23212709), (37, 0.03593959), (40, 0.091834776), (43, 0.07123211)]"
136,136,39.0,0.5789873600006104,"[(11, 0.043744206), (27, 0.07736842), (31, 0.03978006), (33, 0.0745391), (35, 0.09655086), (39, 0.57898736), (40, 0.066791266)]"
137,137,41.0,0.21336089074611664,"[(1, 0.042301808), (2, 0.019893914), (7, 0.20246021), (8, 0.10291141), (10, 0.18469976), (14, 0.041477762), (17, 0.081822276), (30, 0.03157708), (31, 0.021376299), (34, 0.04952389), (41, 0.21336089)]"
138,138,6.0,0.6842030882835388,"[(1, 0.01627562), (6, 0.6842031), (10, 0.029510703), (20, 0.07725935), (21, 0.057030257), (32, 0.073923774), (35, 0.044480372)]"
139,139,33.0,0.265449196100235,"[(5, 0.042598464), (8, 0.15177107), (10, 0.037703317), (17, 0.057868768), (23, 0.16494563), (25, 0.030685475), (33, 0.2654492), (41, 0.19651897), (43, 0.03911625)]"
140,140,1.0,0.5487467646598816,"[(1, 0.54874676), (22, 0.04081647), (24, 0.092383765), (28, 0.052044712), (29, 0.16652602), (30, 0.08247961)]"
141,141,34.0,0.3638531267642975,"[(7, 0.035868183), (8, 0.06002468), (21, 0.12324156), (27, 0.19914904), (34, 0.36385313), (39, 0.091129236), (41, 0.11897715)]"
142,142,36.0,0.7875195741653442,"[(10, 0.14049843), (30, 0.043690242), (36, 0.7875196)]"
143,143,20.0,0.3236875534057617,"[(3, 0.10833172), (8, 0.2525792), (14, 0.016816922), (17, 0.025862932), (19, 0.027397724), (20, 0.32368755), (23, 0.070819385), (33, 0.08133403), (36, 0.03323946), (43, 0.053539906)]"
144,144,4.0,0.4001028835773468,"[(4, 0.40010288), (10, 0.08563482), (20, 0.051784992), (27, 0.030927887), (33, 0.027900793), (36, 0.19715276), (39, 0.19215494)]"
145,145,39.0,0.5983802676200867,"[(17, 0.10049637), (21, 0.13759927), (22, 0.041072614), (24, 0.09067869), (39, 0.59838027)]"
146,146,20.0,0.7236906886100769,"[(2, 0.040776853), (7, 0.09382688), (9, 0.046106644), (20, 0.7236907), (28, 0.061358966)]"
147,147,28.0,0.5537311434745789,"[(19, 0.20848912), (26, 0.08139384), (28, 0.55373114), (36, 0.049556687), (38, 0.06972)]"
148,148,23.0,0.4500989019870758,"[(2, 0.07316767), (14, 0.08078606), (23, 0.45009887), (25, 0.08103486), (29, 0.029253572), (30, 0.029158534), (31, 0.03471172), (40, 0.07697281), (41, 0.12024809)]"
149,149,6.0,0.4408799111843109,"[(6, 0.4408799), (14, 0.21937826), (15, 0.067967795), (23, 0.11472358), (41, 0.12926422)]"
150,150,32.0,0.5661740303039551,"[(1, 0.1375808), (5, 0.03472278), (9, 0.04408219), (30, 0.113900356), (32, 0.56617403), (39, 0.026559543), (42, 0.047837526)]"
151,151,42.0,0.3407553732395172,"[(5, 0.030434022), (6, 0.12047358), (7, 0.22110742), (21, 0.045203142), (35, 0.21722415), (42, 0.34075537)]"
152,152,27.0,0.6352097988128662,"[(24, 0.028637039), (27, 0.6352098), (32, 0.11426138), (41, 0.2092248)]"
153,153,40.0,0.35623887181282043,"[(17, 0.14485054), (18, 0.025113244), (20, 0.22101523), (36, 0.030734459), (37, 0.08614139), (39, 0.060821623), (40, 0.35623887), (42, 0.051536616)]"
154,154,18.0,0.5318641662597656,"[(4, 0.17045099), (10, 0.040716477), (18, 0.53186417), (27, 0.16506763), (38, 0.0622456)]"
155,155,36.0,0.4005105793476105,"[(14, 0.17478608), (16, 0.09428118), (17, 0.110049546), (31, 0.19917741), (36, 0.40051058)]"
156,156,1.0,0.2887965440750122,"[(1, 0.28879654), (3, 0.0436606), (26, 0.076138236), (28, 0.10482731), (31, 0.27886927), (36, 0.18360284)]"
157,157,18.0,0.32885900139808655,"[(14, 0.19710383), (18, 0.328859), (31, 0.27385408), (41, 0.12407537)]"
158,158,8.0,0.2675899267196655,"[(1, 0.043283742), (2, 0.1359866), (6, 0.06523988), (8, 0.26758993), (10, 0.0862914), (16, 0.077022634), (31, 0.06349844), (32, 0.075268544), (33, 0.16675821)]"
159,159,1.0,0.7988593578338623,"[(1, 0.79885936), (14, 0.027035946), (30, 0.060459897), (33, 0.05264033), (42, 0.04246336)]"
160,160,31.0,0.6736533045768738,"[(13, 0.05062615), (23, 0.119884335), (31, 0.6736533), (38, 0.13304038)]"
161,161,5.0,0.6434587836265564,"[(5, 0.6434588), (14, 0.19804811), (17, 0.13571644)]"
162,162,13.0,0.46089547872543335,"[(13, 0.4608955), (14, 0.07576426), (20, 0.08888806), (24, 0.029750003), (27, 0.012529372), (37, 0.019657124), (41, 0.30580774)]"
163,163,17.0,0.5071624517440796,"[(14, 0.07299811), (17, 0.50716245), (19, 0.039787408), (21, 0.060802195), (24, 0.2795248), (40, 0.025732955)]"
164,164,41.0,0.722314715385437,"[(6, 0.060357258), (8, 0.0456531), (24, 0.033190615), (29, 0.11731292), (41, 0.7223147)]"
165,165,34.0,0.36423757672309875,"[(7, 0.026326906), (8, 0.14959462), (17, 0.15452205), (18, 0.07354519), (32, 0.19007927), (34, 0.36423758), (38, 0.02369721)]"
166,166,6.0,0.3511487543582916,"[(6, 0.35114875), (15, 0.0969727), (22, 0.054956865), (23, 0.09455126), (25, 0.21072137), (38, 0.1661291)]"
