,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36,topic37,topic38,topic39,topic40,topic41,topic42,topic43,topic44,topic45
10,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.047252532094717026,0.00032711014500819147,0.00032711014500819147,0.04848022758960724,0.00032711014500819147,0.00032711014500819147,0.04240062087774277,0.00032711014500819147,0.00032711014500819147,0.0911128893494606,0.00032711014500819147,0.00032711014500819147,0.44484519958496094,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.04773509129881859,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.06061491370201111,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.08470892161130905,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147,0.12107361853122711,0.00032711014500819147,0.00032711014500819147,0.00032711014500819147
11,0.0008236532448790967,0.08864665776491165,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.21336330473423004,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.07306671142578125,0.09007567167282104,0.0008236532448790967,0.08477602154016495,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.11486783623695374,0.20680870115756989,0.0008236532448790967,0.0008236532448790967,0.09791994094848633,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967,0.0008236532448790967
12,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.02649795450270176,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.021089186891913414,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.07621648907661438,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0157855786383152,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.08770722895860672,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.0002680921461433172,0.18127942085266113,0.05425480753183365,0.0002680921461433172,0.0002680921461433172,0.5272498726844788,0.0002680921461433172,0.0002680921461433172
13,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.055706024169921875,0.0007175608770921826,0.0007175608770921826,0.26336586475372314,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.12523865699768066,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.0007175608770921826,0.29045411944389343,0.0007175608770921826,0.0007175608770921826,0.23653285205364227,0.0007175608770921826,0.0007175608770921826
14,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.6447412371635437,0.0005425489507615566,0.11181490123271942,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.12858256697654724,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.09261681139469147,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566,0.0005425489507615566
15,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.640727698802948,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.06201709806919098,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.09674437344074249,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.07846385985612869,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096,0.08645770698785782,0.0008897321531549096,0.0008897321531549096,0.0008897321531549096
16,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.2952841818332672,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.31606394052505493,0.0005180719890631735,0.0005180719890631735,0.1382027417421341,0.1631615310907364,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.06656473875045776,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735,0.0005180719890631735
17,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.09378014504909515,0.0006176020833663642,0.0006176020833663642,0.10325464606285095,0.0006176020833663642,0.061021022498607635,0.0006176020833663642,0.15095770359039307,0.232418030500412,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.22531671822071075,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.03658530116081238,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.0006176020833663642,0.07381519675254822
18,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.033690325915813446,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.05971917882561684,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.753294825553894,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0003586734237615019,0.0851324126124382,0.0003586734237615019,0.053816311061382294,0.0003586734237615019
19,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.036350544542074203,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.1305658370256424,0.0003906145866494626,0.0003906145866494626,0.37563323974609375,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.09205590933561325,0.0003906145866494626,0.0003906145866494626,0.0608404204249382,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626,0.09470875561237335,0.11594749987125397,0.07944504171609879,0.0003906145866494626,0.0003906145866494626,0.0003906145866494626
20,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.018321678042411804,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.08512607216835022,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.03867560252547264,0.6695253252983093,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.04823862016201019,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.085043765604496,0.040502116084098816,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832,0.0003833382506854832
21,0.10841939598321915,0.0003837774565909058,0.015239031054079533,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0595003105700016,0.1492428481578827,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.13472630083560944,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.16957531869411469,0.14336621761322021,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.20573078095912933,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058,0.0003837774565909058
22,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.13469693064689636,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.059779662638902664,0.1600286364555359,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.21964137256145477,0.00029280156013555825,0.04855325073003769,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.08183068037033081,0.11907900124788284,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.16555684804916382,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825,0.00029280156013555825
23,0.0004447671817615628,0.0950787290930748,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.031551189720630646,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.6240973472595215,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.07704474776983261,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.043327879160642624,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.03420640155673027,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.030586812645196915,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.0004447671817615628,0.04765046387910843
24,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.09646151959896088,0.5501412153244019,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.019775275141000748,0.00033231661655008793,0.00033231661655008793,0.03050190396606922,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.289827436208725,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793,0.00033231661655008793
25,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.029413318261504173,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.04424825310707092,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.5841991305351257,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.12977589666843414,0.0005294075817801058,0.0005294075817801058,0.1911870390176773,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058,0.0005294075817801058
26,0.0004119919613003731,0.05994972959160805,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.03512924909591675,0.0004119919613003731,0.0484471432864666,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.02742132730782032,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.1354401409626007,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.03045632317662239,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.0004119919613003731,0.6475003957748413
27,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.1288241446018219,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.051823049783706665,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.14570826292037964,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.2559953033924103,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.054963212460279465,0.13977468013763428,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.1653718650341034,0.0005179476574994624,0.0005179476574994624,0.0005179476574994624,0.03837539255619049,0.0005179476574994624,0.0005179476574994624
28,0.000542588357347995,0.6398348808288574,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.08743863552808762,0.15040594339370728,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.038678452372550964,0.000542588357347995,0.06193861365318298,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995,0.000542588357347995
29,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0858227014541626,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.08024760335683823,0.0004453113360796124,0.0004453113360796124,0.3969525694847107,0.0004453113360796124,0.0004453113360796124,0.23024383187294006,0.048488084226846695,0.07977523654699326,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.061548180878162384,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124,0.0004453113360796124
