,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
48,48,10.0,0.46304091811180115,"[(5, 0.031071179), (10, 0.46304092), (23, 0.040496226), (26, 0.45382023)]"
49,49,7.0,0.491666316986084,"[(7, 0.49166632), (17, 0.046223674), (18, 0.060408458), (25, 0.38430014)]"
50,50,5.0,0.5831066370010376,"[(5, 0.58310664), (15, 0.21707045), (20, 0.17288432)]"
51,51,19.0,0.5832327008247375,"[(0, 0.056402184), (5, 0.14529541), (11, 0.04207213), (19, 0.5832327), (26, 0.1526458)]"
52,52,16.0,0.5323288440704346,"[(2, 0.14998156), (3, 0.11229081), (16, 0.53232884), (19, 0.106153086), (25, 0.08108916)]"
53,53,6.0,0.27368760108947754,"[(3, 0.0819568), (4, 0.1269657), (6, 0.2736876), (16, 0.030872809), (19, 0.22021617), (24, 0.20436293), (27, 0.03542225)]"
54,54,19.0,0.8134226202964783,"[(11, 0.022755772), (15, 0.03835907), (19, 0.8134226), (25, 0.11525494)]"
55,55,13.0,0.3751610219478607,"[(0, 0.031812187), (3, 0.059724614), (12, 0.0120893745), (13, 0.37516102), (16, 0.36435214), (20, 0.117746785), (22, 0.02672695)]"
56,56,26.0,0.2661277651786804,"[(1, 0.10279377), (4, 0.08223749), (6, 0.11807671), (10, 0.15541226), (15, 0.0512395), (18, 0.048544887), (19, 0.10752767), (25, 0.056150045), (26, 0.26612777)]"
57,57,11.0,0.7809242606163025,"[(4, 0.083809875), (11, 0.78092426), (18, 0.11858323)]"
58,58,28.0,0.3778258264064789,"[(1, 0.3092279), (3, 0.13332854), (10, 0.11398736), (13, 0.041088913), (28, 0.37782583)]"
59,59,1.0,0.35351720452308655,"[(0, 0.08738286), (1, 0.3535172), (3, 0.011109602), (5, 0.13915116), (11, 0.14929844), (14, 0.041157026), (15, 0.072107375), (22, 0.12959498)]"
60,60,26.0,0.357229083776474,"[(5, 0.09993159), (16, 0.045519814), (19, 0.31647745), (24, 0.06756854), (25, 0.09039911), (26, 0.35722908)]"
61,61,11.0,0.3158741891384125,"[(2, 0.13546039), (8, 0.12307474), (11, 0.3158742), (14, 0.12074118), (26, 0.29017037)]"
62,62,26.0,0.9580168128013611,"[(19, 0.02614127), (26, 0.9580168)]"
63,63,25.0,0.6978825330734253,"[(6, 0.034248758), (15, 0.02097517), (19, 0.11092513), (25, 0.69788253), (27, 0.04620751), (28, 0.08213432)]"
64,64,19.0,0.35821083188056946,"[(3, 0.16056791), (5, 0.18714516), (6, 0.1894321), (14, 0.028797878), (19, 0.35821083), (24, 0.022508172), (25, 0.042348042)]"
65,65,25.0,0.6061517000198364,"[(5, 0.18160614), (16, 0.16483308), (25, 0.6061517)]"
66,66,18.0,0.6044464707374573,"[(1, 0.06941822), (3, 0.063838825), (13, 0.08441625), (15, 0.03661093), (18, 0.6044465), (22, 0.08081611), (26, 0.048651744)]"
67,67,26.0,0.26399779319763184,"[(0, 0.06681969), (10, 0.043368172), (11, 0.06308554), (13, 0.25030205), (15, 0.038733553), (17, 0.101423234), (24, 0.15785968), (26, 0.2639978)]"
68,68,26.0,0.7430537939071655,"[(24, 0.11828799), (25, 0.07952483), (26, 0.7430538), (29, 0.044180553)]"
69,69,5.0,0.3047955334186554,"[(3, 0.05290666), (5, 0.30479553), (12, 0.1410719), (17, 0.17233658), (22, 0.08752236), (25, 0.03424776), (26, 0.15150686), (28, 0.04272961)]"
70,70,3.0,0.3819418251514435,"[(0, 0.0808208), (3, 0.38194183), (9, 0.050164342), (11, 0.039005704), (16, 0.041827932), (17, 0.0737384), (23, 0.21938677), (26, 0.10246884)]"
71,71,16.0,0.514586865901947,"[(3, 0.03552562), (10, 0.18240677), (16, 0.51458687), (24, 0.18627855), (25, 0.068966605)]"
72,72,1.0,0.2908734381198883,"[(1, 0.29087344), (9, 0.12586719), (13, 0.15009208), (16, 0.105976045), (17, 0.20287582), (19, 0.09995375)]"
73,73,27.0,0.5155561566352844,"[(16, 0.17705266), (20, 0.26986092), (27, 0.51555616)]"
74,74,2.0,0.2462395429611206,"[(2, 0.24623954), (6, 0.12752712), (9, 0.072945386), (12, 0.19655797), (18, 0.03535851), (24, 0.09158016), (25, 0.21502396)]"
75,75,16.0,0.32318970561027527,"[(1, 0.075461335), (16, 0.3231897), (19, 0.15672173), (20, 0.18517157), (23, 0.039105542), (24, 0.04911381), (25, 0.15942337)]"
76,76,5.0,0.27968111634254456,"[(4, 0.18350796), (5, 0.27968112), (12, 0.09723838), (13, 0.058517344), (18, 0.22581853), (26, 0.13168025)]"
77,77,9.0,0.7062610983848572,"[(5, 0.07688177), (9, 0.7062611), (14, 0.040469743), (21, 0.04796172), (25, 0.114779614)]"
78,78,24.0,0.390239417552948,"[(1, 0.20261644), (3, 0.16345032), (24, 0.39023942), (28, 0.2124866)]"
79,79,7.0,0.2780483663082123,"[(4, 0.035937406), (7, 0.27804837), (14, 0.03802786), (16, 0.0801758), (23, 0.12679446), (25, 0.17358722), (26, 0.25561777)]"
80,80,16.0,0.3736553490161896,"[(7, 0.24257763), (8, 0.11123462), (13, 0.03856418), (16, 0.37365535), (20, 0.12370282), (29, 0.08165212)]"
81,81,25.0,0.3325096666812897,"[(0, 0.0324962), (1, 0.044140745), (3, 0.16001847), (8, 0.052896906), (9, 0.15059386), (17, 0.08116535), (19, 0.060457706), (22, 0.042170543), (23, 0.033280063), (25, 0.33250967)]"
82,82,3.0,0.2292160838842392,"[(3, 0.22921607), (9, 0.13174589), (10, 0.147312), (19, 0.106596), (20, 0.118756436), (26, 0.15690078), (27, 0.09470897)]"
83,83,24.0,0.2821196913719177,"[(5, 0.12531996), (6, 0.07064572), (14, 0.10392853), (19, 0.18021739), (22, 0.06203926), (24, 0.2821197), (25, 0.16224408)]"
84,84,23.0,0.8037083148956299,"[(23, 0.8037083), (25, 0.09061894), (26, 0.09441145)]"
85,85,29.0,0.3530704379081726,"[(6, 0.1202025), (13, 0.09962127), (26, 0.25806215), (28, 0.14376032), (29, 0.35307044)]"
86,86,19.0,0.31812891364097595,"[(5, 0.26998195), (15, 0.05153035), (19, 0.3181289), (20, 0.25040233), (28, 0.08011942)]"
87,87,18.0,0.5697980523109436,"[(3, 0.1351239), (5, 0.03360009), (13, 0.11213587), (18, 0.56979805), (20, 0.13444988)]"
88,88,1.0,0.3055933117866516,"[(0, 0.0482751), (1, 0.3055933), (15, 0.12941226), (24, 0.22524457), (25, 0.077248976), (26, 0.19936287)]"
89,89,7.0,0.5000746250152588,"[(6, 0.08487963), (7, 0.5000746), (16, 0.3721423)]"
90,90,20.0,0.3604985475540161,"[(5, 0.3544642), (14, 0.07909568), (16, 0.18986799), (20, 0.36049855)]"
91,91,27.0,0.4437014162540436,"[(3, 0.06938426), (5, 0.13937756), (15, 0.08378617), (18, 0.1229552), (22, 0.069782756), (27, 0.44370142), (28, 0.055653363)]"
92,92,25.0,0.28865841031074524,"[(5, 0.070888445), (17, 0.26616853), (19, 0.030550012), (24, 0.11939985), (25, 0.2886584), (26, 0.21075204)]"
93,93,18.0,0.5579817295074463,"[(17, 0.05412948), (18, 0.5579817), (24, 0.06583014), (25, 0.052487016), (28, 0.24501947)]"
94,94,0.0,0.4144636392593384,"[(0, 0.41446364), (3, 0.35698307), (5, 0.19519974)]"
95,95,23.0,0.2779141366481781,"[(5, 0.071344815), (6, 0.06980111), (7, 0.18153897), (8, 0.08566777), (16, 0.099340454), (18, 0.061953418), (19, 0.13573699), (23, 0.27791414)]"
96,96,19.0,0.5044361352920532,"[(0, 0.03167638), (5, 0.0731798), (10, 0.022167921), (17, 0.12566201), (18, 0.024991263), (19, 0.50443614), (25, 0.080265425), (28, 0.124721445)]"
97,97,23.0,0.5625205636024475,"[(3, 0.12241648), (5, 0.14815342), (15, 0.021121906), (17, 0.06013906), (23, 0.56252056), (27, 0.07052853)]"
98,98,26.0,0.21580380201339722,"[(2, 0.06232133), (5, 0.0448066), (10, 0.14789172), (11, 0.030236475), (12, 0.12608005), (15, 0.093782715), (19, 0.045332707), (25, 0.06966545), (26, 0.2158038), (28, 0.070712216), (29, 0.08067448)]"
99,99,15.0,0.2581805884838104,"[(4, 0.09573241), (14, 0.23438407), (15, 0.2581806), (20, 0.1664843), (24, 0.21618102), (25, 0.010841441)]"
100,100,4.0,0.5705390572547913,"[(3, 0.15551952), (4, 0.57053906), (11, 0.046369754), (25, 0.20127809)]"
101,101,23.0,0.3030550181865692,"[(12, 0.028185898), (14, 0.1649203), (21, 0.12670033), (23, 0.30305502), (26, 0.13878787), (28, 0.21925433)]"
102,102,10.0,0.26446524262428284,"[(3, 0.07749014), (5, 0.10859044), (7, 0.2508689), (9, 0.11174327), (10, 0.26446524), (18, 0.037754435), (26, 0.06731366), (27, 0.06579587)]"
103,103,20.0,0.48924389481544495,"[(2, 0.10162412), (9, 0.081597574), (16, 0.093199), (19, 0.13189296), (20, 0.48924392), (24, 0.0802067)]"
104,104,10.0,0.2674146592617035,"[(3, 0.1642539), (7, 0.13271126), (10, 0.26741466), (13, 0.091193154), (14, 0.0569794), (16, 0.08111011), (19, 0.10502207), (26, 0.08744376)]"
105,105,25.0,0.9161000847816467,"[(20, 0.0479769), (25, 0.9161001)]"
106,106,2.0,0.3220820426940918,"[(2, 0.32208204), (10, 0.13961501), (14, 0.24853195), (20, 0.045600187), (25, 0.21636967)]"
107,107,5.0,0.2234370857477188,"[(5, 0.22343707), (8, 0.17975855), (9, 0.15651727), (17, 0.18822908), (24, 0.16306065), (25, 0.07388502)]"
108,108,25.0,0.2377888560295105,"[(2, 0.12326888), (5, 0.19454269), (6, 0.09358027), (12, 0.038406335), (13, 0.096267514), (15, 0.119815186), (25, 0.23778884), (27, 0.08583034)]"
109,109,5.0,0.5986502766609192,"[(4, 0.048599713), (5, 0.5986503), (8, 0.10831972), (22, 0.028522573), (25, 0.12563927), (26, 0.07830465)]"
110,110,4.0,0.38601720333099365,"[(1, 0.22183625), (2, 0.05850347), (4, 0.3860172), (10, 0.15749328), (15, 0.07359354), (20, 0.060192823), (27, 0.028897624)]"
111,111,26.0,0.36434298753738403,"[(9, 0.046639454), (13, 0.062037904), (14, 0.22326052), (15, 0.07073763), (17, 0.040345233), (25, 0.17815556), (26, 0.364343)]"
112,112,5.0,0.7220659852027893,"[(3, 0.14321445), (5, 0.722066), (7, 0.06680174), (14, 0.039936077)]"
113,113,25.0,0.2949346601963043,"[(3, 0.07715966), (7, 0.09871133), (11, 0.11931701), (16, 0.053469278), (17, 0.21075532), (19, 0.12896879), (25, 0.29493466)]"
114,114,29.0,0.262489378452301,"[(0, 0.1796721), (3, 0.07025629), (6, 0.2132295), (10, 0.10299521), (14, 0.056178868), (15, 0.0628906), (16, 0.04131963), (29, 0.26248938)]"
115,115,25.0,0.673952579498291,"[(2, 0.021257693), (17, 0.0370978), (20, 0.14162531), (24, 0.10751217), (25, 0.6739526)]"
116,116,10.0,0.33303558826446533,"[(1, 0.030188413), (10, 0.3330356), (12, 0.099663824), (17, 0.08322457), (20, 0.14153515), (22, 0.06505849), (25, 0.09111402), (29, 0.14231993)]"
117,117,1.0,0.5770636200904846,"[(1, 0.5770636), (14, 0.15619384), (20, 0.12710127), (25, 0.04443098), (26, 0.065408416)]"
118,118,26.0,0.36437395215034485,"[(3, 0.16760471), (8, 0.053722743), (19, 0.09001345), (23, 0.07100184), (24, 0.09094547), (25, 0.14886388), (26, 0.36437395)]"
119,119,26.0,0.9081768989562988,"[(7, 0.049357813), (26, 0.9081769)]"
120,120,18.0,0.5179271697998047,"[(14, 0.0648742), (15, 0.19120716), (18, 0.51792717), (19, 0.09485738), (22, 0.019185755), (26, 0.10430767)]"
121,121,10.0,0.30932551622390747,"[(2, 0.18816188), (3, 0.032110006), (10, 0.30932552), (16, 0.19859049), (18, 0.061339915), (26, 0.20395708)]"
122,122,28.0,0.45836174488067627,"[(7, 0.15608746), (18, 0.043162175), (19, 0.18073122), (23, 0.080360696), (24, 0.06459784), (28, 0.45836177)]"
123,123,19.0,0.6312974095344543,"[(3, 0.0734271), (7, 0.03372453), (11, 0.046604846), (19, 0.6312974), (25, 0.19859238)]"
124,124,26.0,0.6526505947113037,"[(13, 0.04687339), (20, 0.11393271), (24, 0.05949426), (25, 0.1183616), (26, 0.6526506)]"
125,125,24.0,0.4549691379070282,"[(1, 0.10179176), (12, 0.10093026), (16, 0.04139269), (18, 0.09214961), (22, 0.1887493), (24, 0.45496914)]"
126,126,19.0,0.5264543294906616,"[(10, 0.1883597), (12, 0.08443817), (19, 0.5264543), (28, 0.17182098)]"
127,127,5.0,0.18983952701091766,"[(3, 0.07260236), (4, 0.04412848), (5, 0.18983953), (8, 0.08708358), (17, 0.16492784), (20, 0.13021728), (25, 0.117051244), (26, 0.1069275), (27, 0.07229733)]"
128,128,16.0,0.5520349740982056,"[(5, 0.18500465), (10, 0.112962954), (12, 0.12717335), (16, 0.552035)]"
129,129,13.0,0.6918394565582275,"[(1, 0.113626376), (3, 0.025100894), (4, 0.05115865), (7, 0.10014418), (13, 0.69183946)]"
130,130,16.0,0.4303434193134308,"[(10, 0.04002457), (12, 0.15195975), (13, 0.1015613), (16, 0.43034345), (25, 0.13841322), (28, 0.12026254)]"
131,131,7.0,0.7969886064529419,"[(2, 0.09776386), (7, 0.7969886), (9, 0.089980885)]"
132,132,28.0,0.20802301168441772,"[(0, 0.11358978), (3, 0.07668936), (5, 0.20312695), (10, 0.07816056), (11, 0.16952384), (15, 0.13380021), (28, 0.20802301)]"
133,133,2.0,0.2850114703178406,"[(2, 0.28501147), (14, 0.13442157), (19, 0.25010645), (26, 0.10907072), (28, 0.19532481)]"
134,134,2.0,0.3007642328739166,"[(2, 0.30076423), (6, 0.12734711), (17, 0.28443128), (23, 0.24410589)]"
135,135,26.0,0.5731931328773499,"[(0, 0.10272305), (19, 0.11481584), (22, 0.15688877), (26, 0.57319313), (29, 0.030994708)]"
136,136,2.0,0.6711224317550659,"[(2, 0.67112243), (9, 0.09075835), (16, 0.1137847), (23, 0.10263455)]"
137,137,6.0,0.37477779388427734,"[(6, 0.3747778), (10, 0.023690628), (13, 0.021702059), (19, 0.12672468), (24, 0.24297121), (26, 0.20143257)]"
138,138,13.0,0.23063527047634125,"[(2, 0.046447046), (3, 0.12922832), (4, 0.037163146), (11, 0.061937638), (12, 0.119835824), (13, 0.23063527), (16, 0.15212817), (19, 0.059391346), (24, 0.08179329), (27, 0.0594959), (29, 0.017533738)]"
139,139,26.0,0.2537660598754883,"[(5, 0.132343), (6, 0.22834447), (13, 0.1283504), (15, 0.07122812), (26, 0.25376606), (27, 0.17401236)]"
140,140,1.0,0.5001448392868042,"[(1, 0.50014484), (2, 0.12874153), (18, 0.031702902), (19, 0.2745191), (28, 0.05419236)]"
141,141,18.0,0.33190345764160156,"[(7, 0.027636193), (9, 0.015624169), (18, 0.33190346), (19, 0.04177751), (20, 0.0784904), (22, 0.20500185), (23, 0.02603799), (26, 0.26824725)]"
142,142,18.0,0.34539714455604553,"[(0, 0.051350806), (4, 0.053068146), (15, 0.02461719), (17, 0.32288408), (18, 0.34539714), (22, 0.04289332), (23, 0.07534494), (25, 0.06848376)]"
143,143,0.0,0.2493547797203064,"[(0, 0.24935476), (1, 0.04289807), (3, 0.039727096), (5, 0.08943565), (6, 0.06189165), (8, 0.10057387), (12, 0.12193668), (19, 0.060081843), (25, 0.065360434), (26, 0.08591279), (29, 0.077824734)]"
144,144,25.0,0.491972953081131,"[(7, 0.1682206), (13, 0.05094914), (16, 0.18026781), (18, 0.0959314), (25, 0.49197298)]"
145,145,26.0,0.28257349133491516,"[(6, 0.19455321), (14, 0.030861992), (16, 0.10625977), (21, 0.14225578), (25, 0.22527568), (26, 0.2825735)]"
146,146,17.0,0.2624959945678711,"[(2, 0.16426335), (3, 0.22320011), (5, 0.055141944), (17, 0.262496), (21, 0.13169752), (24, 0.1409321)]"
147,147,8.0,0.8028378486633301,"[(8, 0.80283785), (17, 0.060087066), (24, 0.11455637)]"
148,148,3.0,0.516782283782959,"[(3, 0.5167823), (5, 0.12664653), (12, 0.0888332), (19, 0.19437064), (24, 0.020529276), (25, 0.0346335)]"
149,149,26.0,0.9091970324516296,"[(2, 0.029167248), (4, 0.021697547), (10, 0.02108941), (26, 0.90919703)]"
150,150,22.0,0.592971920967102,"[(0, 0.051407047), (12, 0.17859213), (21, 0.14600141), (22, 0.5929719)]"
151,151,19.0,0.2892686724662781,"[(3, 0.052489135), (5, 0.22108532), (12, 0.18165368), (15, 0.09217494), (16, 0.031415865), (19, 0.28926867), (23, 0.11521051)]"
152,152,24.0,0.7933499217033386,"[(2, 0.057830412), (4, 0.07426539), (6, 0.033342846), (12, 0.01670156), (20, 0.01616732), (24, 0.7933499)]"
153,153,2.0,0.3598214089870453,"[(0, 0.14245579), (2, 0.3598214), (14, 0.084261425), (16, 0.16791876), (20, 0.1358129), (28, 0.094328195)]"
154,154,18.0,0.7155774235725403,"[(14, 0.13134497), (18, 0.7155774), (25, 0.1326039)]"
155,155,16.0,0.19940246641635895,"[(5, 0.03028135), (8, 0.07161643), (11, 0.091698445), (16, 0.19940247), (20, 0.12457032), (21, 0.07505995), (24, 0.096806504), (25, 0.100477904), (28, 0.1957745)]"
156,156,8.0,0.5325906872749329,"[(7, 0.19352588), (8, 0.5325907), (11, 0.059838235), (19, 0.12815377), (26, 0.06599844)]"
157,157,28.0,0.4525820314884186,"[(2, 0.07917902), (14, 0.058652498), (24, 0.13487864), (25, 0.24486282), (28, 0.45258203)]"
158,158,19.0,0.6605438590049744,"[(4, 0.08874606), (11, 0.18609194), (19, 0.66054386), (22, 0.04444702)]"
159,159,4.0,0.3670716881752014,"[(4, 0.3670717), (7, 0.15377544), (9, 0.1141291), (10, 0.14639582), (14, 0.064584516), (28, 0.13919504)]"
160,160,9.0,0.4479382634162903,"[(0, 0.034610573), (9, 0.44793823), (16, 0.42205545), (28, 0.0776356)]"
161,161,25.0,0.27079761028289795,"[(6, 0.19677746), (12, 0.052353706), (18, 0.06865716), (19, 0.20292974), (20, 0.19365823), (25, 0.2707976)]"
162,162,10.0,0.5382463335990906,"[(1, 0.22101195), (8, 0.020162834), (10, 0.53824633), (23, 0.023201117), (26, 0.15567462), (28, 0.03597837)]"
163,163,0.0,0.2944708466529846,"[(0, 0.29447085), (2, 0.081050575), (3, 0.121552594), (5, 0.11790973), (16, 0.039625686), (18, 0.080482796), (19, 0.20948519), (25, 0.042301983)]"
164,164,15.0,0.6277824640274048,"[(5, 0.051318746), (7, 0.1333846), (15, 0.62778246), (22, 0.11384241), (29, 0.055116463)]"
165,165,18.0,0.2312336415052414,"[(4, 0.14283012), (6, 0.21592808), (9, 0.0567363), (18, 0.23123363), (22, 0.045886368), (24, 0.14760807), (29, 0.13644867)]"
166,166,25.0,0.5038554072380066,"[(12, 0.32592666), (14, 0.056306448), (22, 0.05678651), (25, 0.5038554), (27, 0.038995303)]"
167,167,22.0,0.32332494854927063,"[(5, 0.19182919), (9, 0.19310258), (22, 0.32332495), (25, 0.2694884)]"
168,168,15.0,0.3814676105976105,"[(7, 0.08800023), (15, 0.3814676), (19, 0.09501258), (24, 0.10892476), (28, 0.29184636)]"
169,169,4.0,0.7762192487716675,"[(3, 0.010816906), (4, 0.77621925), (9, 0.10604319), (12, 0.018559456), (28, 0.07660818)]"
170,170,19.0,0.31072625517845154,"[(2, 0.28819287), (16, 0.04558621), (18, 0.096612126), (19, 0.31072626), (20, 0.086581156), (25, 0.15717039)]"
171,171,27.0,0.26587846875190735,"[(1, 0.25050375), (5, 0.12404528), (9, 0.14951187), (23, 0.055222318), (24, 0.08661418), (25, 0.053157605), (27, 0.26587847)]"
172,172,17.0,0.23799067735671997,"[(0, 0.026814891), (2, 0.22415744), (12, 0.21532282), (14, 0.10878343), (15, 0.16583684), (17, 0.23799068)]"
173,173,16.0,0.3631778359413147,"[(2, 0.15419018), (3, 0.1300877), (8, 0.070986494), (9, 0.2577213), (16, 0.36317784)]"
174,174,22.0,0.3974907398223877,"[(9, 0.082417265), (18, 0.22297749), (21, 0.2708312), (22, 0.39749074)]"
