,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10
17,0.0008775541209615767,0.0008775386959314346,0.000877457088790834,0.3917563259601593,0.000877504120580852,0.0008774931775406003,0.000877434213180095,0.6012237071990967,0.0008774481248110533,0.0008775712922215462
18,0.0018187344539910555,0.5199260115623474,0.0018185743829235435,0.4655248820781708,0.0018186211818829179,0.001818627817556262,0.0018186499364674091,0.0018188239773735404,0.0018185469089075923,0.001818584743887186
19,0.0009618483018130064,0.19032779335975647,0.0009618897456675768,0.5958618521690369,0.0009618905605748296,0.0009618354379199445,0.0009617687319405377,0.2070774883031845,0.0009618161711841822,0.0009618103504180908
20,0.0020004704128950834,0.002000581007450819,0.0020003393292427063,0.002000614069402218,0.9819956421852112,0.002000542590394616,0.002000271575525403,0.002000599168241024,0.002000486245378852,0.0020004992838948965
21,0.001961427740752697,0.0019613297190517187,0.9823472499847412,0.0019612854812294245,0.001961196307092905,0.0019613250624388456,0.0019616163335740566,0.00196152669377625,0.0019617939833551645,0.0019611921161413193
22,0.0021282494999468327,0.9808450937271118,0.002128134248778224,0.0021287717390805483,0.002128381747752428,0.0021282173693180084,0.002128015970811248,0.002128530526533723,0.0021284364629536867,0.0021281689405441284
23,0.002041485859081149,0.7592198252677917,0.0020417082123458385,0.0020417028572410345,0.0020417843479663134,0.002041378291323781,0.002041338477283716,0.0020417463965713978,0.22444769740104675,0.0020413140300661325
24,0.0020004853140562773,0.0020004732068628073,0.002000459237024188,0.0020005085971206427,0.0020002846140414476,0.002000295091420412,0.0020003358367830515,0.5955929160118103,0.3884037137031555,0.0020005027763545513
25,0.0013336848933249712,0.9879966974258423,0.0013338212156668305,0.0013336756965145469,0.0013336403062567115,0.0013336885021999478,0.0013336420524865389,0.0013337137643247843,0.0013337032869458199,0.0013337571872398257
26,0.001852355431765318,0.9833283424377441,0.0018525471678003669,0.0018524210900068283,0.001852490589953959,0.0018522317986935377,0.0018524318002164364,0.001852304325439036,0.0018526127096265554,0.0018522604368627071
27,0.22175456583499908,0.6731845736503601,0.0013893829891458154,0.09533583372831345,0.0013891671551391482,0.0013891200069338083,0.0013892941642552614,0.0013893586583435535,0.0013892819406464696,0.0013894150033593178
28,0.0015159407630562782,0.5275683999061584,0.0015157838352024555,0.33839723467826843,0.0015161579940468073,0.0015154901193454862,0.0015159377362579107,0.12342359870672226,0.001515829237177968,0.0015156607842072845
29,0.0015629867557436228,0.0015631569549441338,0.001563101657666266,0.0015629134140908718,0.0015629369299858809,0.0015634448500350118,0.0015631071291863918,0.0015630892012268305,0.9859320521354675,0.0015632002614438534
30,0.0020004254765808582,0.0020003223326057196,0.002000336768105626,0.0020002915989607573,0.0020003551617264748,0.0020001749508082867,0.0020002664532512426,0.002000329317525029,0.9819971919059753,0.0020003272220492363
31,0.0023266912903636694,0.1790052354335785,0.002326610963791609,0.0023266759235411882,0.0023263541515916586,0.0023261348251253366,0.002326237503439188,0.002326415618881583,0.19122302532196045,0.6134865880012512
32,0.0013162702089175582,0.00131617346778512,0.9881542921066284,0.0013162675313651562,0.001316224574111402,0.0013160821981728077,0.001316014095209539,0.0013161668321117759,0.0013163398252800107,0.00131616136059165
33,0.002381515922024846,0.5315647125244141,0.0023816509637981653,0.0023818081244826317,0.0023818074259907007,0.0023814213927835226,0.002381738508120179,0.44938182830810547,0.002381466329097748,0.002382025122642517
34,0.0022736003156751394,0.0022734093945473433,0.1546265333890915,0.08463501185178757,0.002273641526699066,0.1486600935459137,0.00227375328540802,0.5320777893066406,0.0686325654387474,0.0022736359387636185
35,0.3192662000656128,0.0017860832158476114,0.0017861590022221208,0.001786305452696979,0.0017862259410321712,0.0017860305961221457,0.0017861576052382588,0.0017863628454506397,0.6664443016052246,0.0017861700616776943
36,0.0014929663157090545,0.0014930726028978825,0.0014929324388504028,0.0014929696917533875,0.0014928360469639301,0.0014929644530639052,0.0014929991448298097,0.9865633845329285,0.0014929185854271054,0.0014929136959835887
37,0.0017864187248051167,0.0017861854285001755,0.9839234352111816,0.0017867186106741428,0.0017860968364402652,0.001786103704944253,0.001786000793799758,0.0017863831017166376,0.0017863430548459291,0.00178625900298357
38,0.0022226497530937195,0.0022228688467293978,0.002222787356004119,0.0022226013243198395,0.002222651382908225,0.002222709823399782,0.0022225433494895697,0.002222731476649642,0.9799953699111938,0.002223047660663724
39,0.0010991699527949095,0.0010991338640451431,0.0010991789167746902,0.0010992569150403142,0.001099166925996542,0.0010990904411301017,0.001099120476283133,0.0010991845047101378,0.0010991557501256466,0.990107536315918
40,0.0008406624547205865,0.4937020540237427,0.0008406731649301946,0.49957263469696045,0.0008405857370235026,0.0008406611741520464,0.0008406205452047288,0.0008407122222706676,0.0008407237473875284,0.0008406311389990151
41,0.0022230735048651695,0.002223080722615123,0.0022229496389627457,0.9799926280975342,0.002222835086286068,0.0022230581380426884,0.0022229293826967478,0.002223607851192355,0.002222926588729024,0.002222893526777625
42,0.0013337497366592288,0.3447624742984772,0.0013338217977434397,0.64456707239151,0.0013338649878278375,0.0013337491545826197,0.0013339855941012502,0.0013337635900825262,0.0013337269192561507,0.001333765685558319
43,0.0011240041349083185,0.001123987603932619,0.001123962108977139,0.0011243305634707212,0.0011240586172789335,0.0011238920269533992,0.0011239827144891024,0.9898837804794312,0.0011239683954045177,0.0011240052990615368
44,0.001316205831244588,0.9881545901298523,0.0013162455288693309,0.0013160068774595857,0.0013160431990399957,0.0013165643904358149,0.0013161596143618226,0.0013160118833184242,0.001316109555773437,0.0013161128154024482
45,0.003334403270855546,0.003334177192300558,0.0033339988440275192,0.003334405831992626,0.003334808861836791,0.1159534677863121,0.0033338910434395075,0.0033343674149364233,0.8573720455169678,0.00333440862596035
46,0.0029421006329357624,0.002941744402050972,0.0029417916666716337,0.002941732294857502,0.002941907150670886,0.9735224843025208,0.0029416829347610474,0.0029422722291201353,0.002942547667771578,0.0029417432378977537
47,0.0020838018972426653,0.002084034029394388,0.002083980245515704,0.0020839383359998465,0.0020841138903051615,0.00208393600769341,0.0020837776828557253,0.9812446236610413,0.0020838978234678507,0.002083891537040472
48,0.001370194717310369,0.001370232435874641,0.9876682162284851,0.0013702163705602288,0.0013701244024559855,0.001370172598399222,0.0013702157884836197,0.0013701715506613255,0.0013701508287340403,0.001370243146084249
49,0.001961322268471122,0.001961247995495796,0.0019614235498011112,0.6532168984413147,0.0019612605683505535,0.0019612053874880075,0.00196129665710032,0.0019614931661635637,0.0019616575445979834,0.3310922384262085
50,0.989652156829834,0.0011497818632051349,0.0011497543891891837,0.0011497522937133908,0.001149656716734171,0.0011497148079797626,0.0011497592786327004,0.0011497879168018699,0.0011500169057399035,0.0011496067745611072
51,0.0017861678497865796,0.0017859325744211674,0.001785924774594605,0.0017859851941466331,0.0017858996288850904,0.0017858915962278843,0.0017859083600342274,0.001785981236025691,0.9839263558387756,0.0017859080107882619
52,0.0016956012696027756,0.0016954252496361732,0.0016956232720986009,0.0016954307211562991,0.40803372859954834,0.0016952709993347526,0.0016954244347289205,0.0016955089522525668,0.578402578830719,0.0016954091843217611
53,0.0013703933218494058,0.0013703125296160579,0.0013704567681998014,0.844974935054779,0.0013702462892979383,0.0013701519928872585,0.0013702285941690207,0.0013703742297366261,0.14406271278858185,0.0013701460557058454
54,0.0014710297109559178,0.7647449374198914,0.0014711833791807294,0.0014710036339238286,0.001471203868277371,0.22348646819591522,0.0014709605602547526,0.0014711321564391255,0.0014709137612953782,0.0014711858239024878
55,0.0018875588430091739,0.0018875445239245892,0.0018875825917348266,0.8752005100250244,0.0018877541879191995,0.10969913750886917,0.0018873001681640744,0.001887693302705884,0.0018873345106840134,0.0018876168178394437
56,0.0017548780888319016,0.0017548608593642712,0.0017550382763147354,0.9842064380645752,0.0017550010234117508,0.0017546283779665828,0.0017546502640470862,0.00175470020622015,0.0017547875177115202,0.0017549865879118443
57,0.0012663366505876184,0.13917136192321777,0.0012663021916523576,0.0012662742519751191,0.3128313422203064,0.5391334891319275,0.001266265637241304,0.0012662253575399518,0.0012661701766774058,0.001266207662411034
58,0.0013339020079001784,0.8347561359405518,0.0013338911812752485,0.0013340030563995242,0.0013338541612029076,0.0013337972341105342,0.0013339216820895672,0.001333854510448873,0.15457287430763245,0.0013337346026673913
59,0.01666809432208538,0.016667762771248817,0.016669955104589462,0.016668517142534256,0.0166671983897686,0.0166719201952219,0.016672935336828232,0.016669725999236107,0.8499755859375,0.016668325290083885
60,0.0019611986353993416,0.001961037516593933,0.001961001195013523,0.001961049623787403,0.001961003988981247,0.001960985828191042,0.0019609963055700064,0.0019610782619565725,0.9823506474494934,0.0019610170274972916
61,0.00344912800937891,0.003449374809861183,0.9689547419548035,0.0034508341923356056,0.003449051408097148,0.0034494020510464907,0.0034502402413636446,0.0034492844715714455,0.0034490362741053104,0.0034489331301301718
62,0.0014089050237089396,0.0014089472824707627,0.001408926211297512,0.9873195290565491,0.001409011660143733,0.0014089202741160989,0.0014089490287005901,0.001408963231369853,0.0014089250471442938,0.001408920856192708
63,0.0015389788895845413,0.33398517966270447,0.001538907177746296,0.6537030935287476,0.001539031625725329,0.00153895013500005,0.0015389055479317904,0.0015391171909868717,0.0015388429164886475,0.0015389398904517293
64,0.0022228898014873266,0.0022233212366700172,0.2606585621833801,0.002222903538495302,0.7215573787689209,0.0022231368348002434,0.002223087241873145,0.0022229235619306564,0.0022227487061172724,0.0022230390459299088
65,0.0016133735189214349,0.0016133226454257965,0.0016131893498823047,0.0016135498881340027,0.0016133865574374795,0.0016131385928019881,0.0016131645534187555,0.0016132862074300647,0.9854804277420044,0.0016131701413542032
66,0.0014497344382107258,0.0014496605144813657,0.001449703355319798,0.0014496237272396684,0.0014497569063678384,0.0014495999785140157,0.0014495162758976221,0.001449722796678543,0.9869529604911804,0.0014497083611786366
67,0.0016134328907355666,0.0016132447635754943,0.0016133447643369436,0.0016135228797793388,0.0016133362660184503,0.0016133064636960626,0.0016135767800733447,0.5889010429382324,0.3981917202472687,0.0016134987818077207
68,0.0026324999053031206,0.0026324999053031206,0.0026321520563215017,0.9763081073760986,0.0026323762722313404,0.002632247982546687,0.002632241928949952,0.0026327178347855806,0.0026328270323574543,0.0026323520578444004
69,0.0014499055687338114,0.0014498220989480615,0.0014498780947178602,0.4414482116699219,0.0014499069657176733,0.2595009505748749,0.0014498077798634768,0.001449804985895753,0.0014497427036985755,0.28890201449394226
70,0.0014711887342855334,0.0014709954848513007,0.6170612573623657,0.0014709163224324584,0.37117111682891846,0.001470878254622221,0.0014708021190017462,0.0014710251707583666,0.0014709396054968238,0.0014709430979564786
71,0.9865625500679016,0.0014932051999494433,0.0014930234756320715,0.0014932685298845172,0.0014932791236788034,0.0014928239397704601,0.0014930004253983498,0.0014929327880963683,0.00149295455776155,0.0014930214965716004
72,0.0020414863247424364,0.9816274046897888,0.002041526837274432,0.002041670959442854,0.0020417021587491035,0.002041293540969491,0.002041202038526535,0.0020412334706634283,0.00204129028134048,0.0020411734003573656
73,0.0030309807043522596,0.9727176427841187,0.0030314147006720304,0.003031204454600811,0.0030313937459141016,0.0030317085329443216,0.0030312025919556618,0.00303155486471951,0.0030318896751850843,0.0030309753492474556
74,0.02500041574239731,0.025000907480716705,0.02500142529606819,0.025000838562846184,0.025000790134072304,0.025007003918290138,0.025001004338264465,0.025001605972647667,0.7749855518341064,0.02500041574239731
75,0.01666790246963501,0.01667061634361744,0.0166719239205122,0.01667025312781334,0.016668099910020828,0.8499652743339539,0.01666746474802494,0.01667509600520134,0.016671782359480858,0.016671570017933846
76,0.033334020525217056,0.03333491086959839,0.033334020525217056,0.033334020525217056,0.033334825187921524,0.03334883600473404,0.03333528712391853,0.03333444148302078,0.6999756097793579,0.033334020525217056
77,0.0014089070027694106,0.0014088187599554658,0.0014088678872212768,0.00140888593159616,0.0014088458847254515,0.0014087548479437828,0.0014087866293266416,0.9873200058937073,0.0014092904748395085,0.0014088628813624382
78,0.001667098724283278,0.9849962592124939,0.001667069154791534,0.001667320029810071,0.001667197560891509,0.0016670703189447522,0.0016669873148202896,0.0016670809127390385,0.001666991738602519,0.0016669402830302715
79,0.0013517681509256363,0.0013519350904971361,0.001351716578938067,0.0013516948092728853,0.0013517760671675205,0.7053095698356628,0.001351807382889092,0.2838761508464813,0.0013518518535420299,0.001351703074760735
80,0.0014089917531237006,0.6304381489753723,0.0014089561300352216,0.13544794917106628,0.0014087590388953686,0.0014089221367612481,0.001408933661878109,0.0014089945470914245,0.22425147891044617,0.0014088385505601764
81,0.0015630595153197646,0.4662371873855591,0.3022286593914032,0.2205929458141327,0.0015630911802873015,0.0015629290137439966,0.001562924706377089,0.001563098980113864,0.0015630510170012712,0.0015630425186827779
82,0.002127883257344365,0.0021279086358845234,0.0021278893109411,0.002127949148416519,0.0021280040964484215,0.0021278918720781803,0.9808487296104431,0.0021279137581586838,0.0021278352942317724,0.0021280155051499605
83,0.0013702713185921311,0.0013703922741115093,0.0013703556032851338,0.9876670241355896,0.0013705516466870904,0.0013701743446290493,0.0013703553704544902,0.0013704199809581041,0.0013702561846002936,0.0013702253345400095
84,0.0024399005342274904,0.002439915668219328,0.002439880510792136,0.6991974115371704,0.0024398737587034702,0.0024399852845817804,0.0024398115929216146,0.0024398518726229668,0.2812833786010742,0.0024399482645094395
85,0.001370068872347474,0.0013700576964765787,0.0013700645649805665,0.0013700074050575495,0.0013700175331905484,0.0013700455892831087,0.0013700954150408506,0.0013700993731617928,0.9876695275306702,0.001370046054944396
86,0.01250186376273632,0.012501255609095097,0.012501356191933155,0.012505123391747475,0.012504402548074722,0.8874749541282654,0.012504039332270622,0.012501925230026245,0.012503895908594131,0.012501169927418232
87,0.0010871529811993241,0.0010872003622353077,0.0010872086277231574,0.0010871579870581627,0.001087143667973578,0.0010871037375181913,0.9902155995368958,0.001087122829630971,0.00108713423833251,0.0010871859267354012
88,0.00166697904933244,0.00166698161046952,0.0016670466866344213,0.9849966168403625,0.0016672339988872409,0.0016668885946273804,0.0016670257318764925,0.0016669470351189375,0.0016672302735969424,0.0016670525074005127
89,0.002128460444509983,0.002128433668985963,0.0021282790694385767,0.0021283242385834455,0.002128612482920289,0.0021279994398355484,0.98084557056427,0.0021281628869473934,0.0021280923392623663,0.0021281049121171236
90,0.0015877014957368374,0.0015878312988206744,0.9857096672058105,0.0015881487634032965,0.0015881380531936884,0.0015878016129136086,0.0015877055702731013,0.001587685546837747,0.001587734674103558,0.0015875910175964236
91,0.00123487354721874,0.9888864159584045,0.001234831870533526,0.0012347938027232885,0.0012348202290013433,0.001234846655279398,0.0012349579483270645,0.0012348216259852052,0.0012348410673439503,0.001234862138517201
92,0.0032266476191580296,0.9709604382514954,0.00322684645652771,0.0032266564667224884,0.0032268723007291555,0.003226170316338539,0.0032267062924802303,0.003226569853723049,0.0032263004686683416,0.0032267498318105936
93,0.0012503707548603415,0.6778745651245117,0.0012505442136898637,0.0012505407212302089,0.0012504899641498923,0.0012504629557952285,0.0012505869381129742,0.3121218681335449,0.0012503050966188312,0.0012503075413405895
94,0.002000314649194479,0.0020003553945571184,0.002000365173444152,0.00200060848146677,0.0020003165118396282,0.0020002785604447126,0.0020004217512905598,0.0020004238467663527,0.002000768668949604,0.9819961786270142
95,0.0012989721726626158,0.0012990707764402032,0.001299066236242652,0.001298979390412569,0.0012989294482395053,0.0012989843962714076,0.9883090853691101,0.0012989796232432127,0.0012989710085093975,0.0012990031391382217
96,0.0015155774308368564,0.9863599538803101,0.0015159542672336102,0.001515496987849474,0.001515566254965961,0.0015153755666688085,0.0015155560104176402,0.001515698037110269,0.0015153763815760612,0.0015154718421399593
97,0.0012989800889045,0.0012990121031180024,0.0012989504029974341,0.025999054312705994,0.0012992456322535872,0.0012989799724891782,0.001298946444876492,0.0012990650720894337,0.0012989449314773083,0.9636088013648987
98,0.002000597771257162,0.002000577747821808,0.002000421052798629,0.0020005821716040373,0.9819951057434082,0.002000573091208935,0.0020003633107990026,0.0020004953257739544,0.0020005416590720415,0.0020007225684821606
99,0.003572222078219056,0.0035722865723073483,0.0035723429173231125,0.0035722218453884125,0.0035720353480428457,0.0035719990264624357,0.9678492546081543,0.003572933143004775,0.0035727231297641993,0.003571954322978854
100,0.001234798808582127,0.0012348247691988945,0.0012348179006949067,0.0012347684241831303,0.0012347452575340867,0.0012347191805019975,0.001234755851328373,0.9888869524002075,0.0012347734300419688,0.0012348330346867442
101,0.0724291279911995,0.000436833273852244,0.07712022960186005,0.26634931564331055,0.0004368491645436734,0.0004368104273453355,0.0004367960791569203,0.0004367958754301071,0.5814805030822754,0.00043679779628291726
102,0.0014710348332300782,0.001471104216761887,0.0014710502000525594,0.0014712009578943253,0.9867603778839111,0.0014710372779518366,0.0014709848910570145,0.0014710185350850224,0.0014711808180436492,0.0014710355317220092
103,0.0012660850770771503,0.0012661009095609188,0.0012661060318350792,0.988605260848999,0.0012661365326493979,0.0012659664498642087,0.0012661952059715986,0.0012659784406423569,0.0012659686617553234,0.0012661793734878302
104,0.0014708949020132422,0.0014709086390212178,0.0014709023525938392,0.9867620468139648,0.0014709437964484096,0.0014707752270624042,0.0014710328541696072,0.0014708031667396426,0.0014707488007843494,0.0014710216782987118
105,0.0010420526377856731,0.0010420454200357199,0.0010419485624879599,0.9906219840049744,0.0010419947793707252,0.0010419609025120735,0.0010419245809316635,0.0010421313345432281,0.0010420216713100672,0.001041964627802372
106,0.0008623653557151556,0.0008624142501503229,0.0008623414905741811,0.0008623352041468024,0.0008623567991890013,0.0008623572066426277,0.0008623567991890013,0.9922388195991516,0.0008623035391792655,0.000862385961227119
107,0.0012992223491892219,0.36460384726524353,0.0012991299154236913,0.44583043456077576,0.0012992045376449823,0.0012990840477868915,0.0012990616960451007,0.0012990627437829971,0.18047206103801727,0.0012988992966711521
108,0.002941808197647333,0.0029420326463878155,0.0029419688507914543,0.9735226035118103,0.0029421180952340364,0.0029415038879960775,0.002941732294857502,0.002942098071798682,0.0029421683866530657,0.0029420084320008755
109,0.0020002599339932203,0.0020004529505968094,0.002000264823436737,0.002000782871618867,0.9819967746734619,0.0020002571400254965,0.002000226639211178,0.002000309294089675,0.0020003297831863165,0.0020003069657832384
110,0.0009436154505237937,0.0009436950203962624,0.000943656254094094,0.0009436312247999012,0.0009436180116608739,0.000943591701798141,0.0009436100372113287,0.991507351398468,0.000943668361287564,0.0009435698739252985
111,0.003572329878807068,0.0035725797060877085,0.5138366222381592,0.00357223697938025,0.3463488519191742,0.00357193686068058,0.003572583431378007,0.003572615794837475,0.003572392277419567,0.1148078441619873
112,0.9826880097389221,0.0019234142964705825,0.0019234997453168035,0.001923751668073237,0.001923444215208292,0.0019234438659623265,0.0019233952043578029,0.001923644682392478,0.001923754927702248,0.0019236837979406118
113,0.001389400800690055,0.6516979336738586,0.0013893148861825466,0.3371875584125519,0.0013894373551011086,0.0013892038259655237,0.0013893099967390299,0.0013892308343201876,0.0013893642462790012,0.0013892912538722157
114,0.0011907952139154077,0.8340582251548767,0.0011908140731975436,0.0011908429441973567,0.001190829905681312,0.0011907200096175075,0.00119077751878649,0.0011907912557944655,0.0011907402658835053,0.15641546249389648
115,0.0017549252370372415,0.9842063188552856,0.001754915458150208,0.0017550705233588815,0.0017548331525176764,0.0017547773895785213,0.0017547932220622897,0.0017547800671309233,0.0017548088217154145,0.0017547523602843285
116,0.0012501911260187626,0.0012502196477726102,0.0012501860037446022,0.0012501708697527647,0.0012502039317041636,0.001250148518010974,0.0012501842575147748,0.9887481927871704,0.0012502033496275544,0.001250245957635343
117,0.9847424030303955,0.0016953982412815094,0.0016952387522906065,0.0016953395679593086,0.0016952615696936846,0.0016956059262156487,0.001695162383839488,0.0016951663419604301,0.0016952060395851731,0.0016951968427747488
118,0.0013703255681321025,0.9876671433448792,0.0013702736468985677,0.0013703256845474243,0.0013702122960239649,0.0013702005380764604,0.0013701902935281396,0.001370303682051599,0.0013703759759664536,0.001370639423839748
119,0.001333689084276557,0.001333794672973454,0.718169629573822,0.0013337694108486176,0.0013338940916582942,0.0013336158590391278,0.0013337351847440004,0.0013335886178538203,0.0013336044503375888,0.27116066217422485
120,0.9795419573783875,0.002273094840347767,0.002273241523653269,0.0022730946075171232,0.002273090649396181,0.0022729383781552315,0.002273052930831909,0.0022731455974280834,0.002273205202072859,0.0022731292992830276
121,0.00166716065723449,0.0016672263154760003,0.0016670537879690528,0.5197145938873291,0.0016672618221491575,0.0016669982578605413,0.0016671032644808292,0.16847951710224152,0.30013567209243774,0.0016673627542331815
122,0.0007195979123935103,0.000719577947165817,0.0007195742800831795,0.0007195899961516261,0.0007195381913334131,0.9935238361358643,0.0007195611833594739,0.0007195911020971835,0.0007196272490546107,0.000719562522135675
123,0.0018875430105254054,0.9830125570297241,0.001887601101770997,0.0018873350927606225,0.001887385151349008,0.0018873807275667787,0.0018876965623348951,0.0018874559318646789,0.0018875005189329386,0.0018875360256060958
124,0.0014088943134993315,0.9873203635215759,0.0014087763847783208,0.0014088093303143978,0.001408856245689094,0.001408788957633078,0.001408776268362999,0.0014088855823501945,0.001408774289302528,0.0014090220211073756
125,0.0016397194704040885,0.0016398695297539234,0.0016397174913436174,0.9852420687675476,0.0016398001462221146,0.0016396960709244013,0.0016399100422859192,0.0016397145809605718,0.001639821333810687,0.0016396872233599424
126,0.001408892567269504,0.07632734626531601,0.0014087993185967207,0.6379427909851074,0.2758679687976837,0.001408830750733614,0.0014086997834965587,0.0014088090974837542,0.0014090192271396518,0.0014087745221331716
127,0.003031715052202344,0.544883131980896,0.003031558357179165,0.43086549639701843,0.003032037289813161,0.0030308100394904613,0.0030309599824249744,0.003031496424227953,0.003031302010640502,0.0030315094627439976
128,0.002128324471414089,0.5221991539001465,0.0021282650995999575,0.46077486872673035,0.002128319116309285,0.002128107938915491,0.0021281586959958076,0.0021283081732690334,0.0021282690577208996,0.0021282779052853584
129,0.37064191699028015,0.0013702688738703728,0.0013703128788620234,0.001370209502056241,0.0013702649157494307,0.001370092504657805,0.0013702327851206064,0.0013703258009627461,0.6183962821960449,0.0013701121788471937
130,0.3767966032028198,0.0018523631151765585,0.0018523815087974072,0.0018524506594985723,0.001852450193837285,0.0018527795327827334,0.001852182555012405,0.6083839535713196,0.0018524627666920424,0.0018523643957450986
131,0.30739784240722656,0.0028578208293765783,0.099470354616642,0.5731275677680969,0.002857897197827697,0.0028575873002409935,0.00285765016451478,0.0028579600621014833,0.00285761384293437,0.0028577097691595554
132,0.9879970550537109,0.0013337285490706563,0.0013338170247152448,0.0013335638213902712,0.0013336156262084842,0.0013336553238332272,0.00133368035312742,0.0013335373951122165,0.001333529595285654,0.0013338244752958417
133,0.0013339163269847631,0.0013338387943804264,0.0013340198202058673,0.0013338454300537705,0.9879958033561707,0.0013336580013856292,0.001333852531388402,0.0013337581185624003,0.0013335695257410407,0.0013337710406631231
134,0.43606582283973694,0.0016134552424773574,0.0016134942416101694,0.0016134349862113595,0.001613482367247343,0.001613651984371245,0.001613372820429504,0.0016134033212438226,0.0016135447658598423,0.5510263442993164
135,0.9888856410980225,0.0012350076576694846,0.0012349702883511782,0.0012349713360890746,0.0012350031174719334,0.0012348435120657086,0.0012349700555205345,0.001234965049661696,0.0012347835581749678,0.0012348811142146587
136,0.0028581947553902864,0.002858199179172516,0.0028580359648913145,0.1318093240261078,0.0028579917270690203,0.046143241226673126,0.0028579551726579666,0.4366619884967804,0.36823734641075134,0.0028576753102242947
137,0.9854801893234253,0.0016133964527398348,0.0016133745666593313,0.0016132782911881804,0.0016133636236190796,0.0016130941221490502,0.0016132737509906292,0.0016132581513375044,0.0016132504679262638,0.0016135501209646463
138,0.001754877739585936,0.001755081582814455,0.3667759299278259,0.0017548026517033577,0.6191844344139099,0.0017548154573887587,0.0017552155768498778,0.0017549267504364252,0.0017547360621392727,0.0017551722703501582
139,0.8014100790023804,0.0017549981130287051,0.0017548566684126854,0.0017549321055412292,0.1845509111881256,0.0017548311734572053,0.0017548585310578346,0.0017547848401591182,0.0017548046307638288,0.0017549048643559217
140,0.0032264406327158213,0.0032266804482787848,0.003226578701287508,0.003226632485166192,0.9709611535072327,0.0032263563480228186,0.0032265386544167995,0.0032265083864331245,0.003226583357900381,0.003226492553949356
141,0.00263243168592453,0.0026324677746742964,0.002632472198456526,0.0026324784848839045,0.9763081073760986,0.002632192801684141,0.002632381161674857,0.002632682677358389,0.0026324817445129156,0.0026323392521589994
